ParkName,ParkCode,PeriodID,EventID,SurveyNumber,Round,DeerDate,StartTime,BeginningTemperatureInCelsius,BeginningHumidityInPercent,BeginningWindInMetersPerSecond,BeginningWindDirectionInDegrees,BeginningPrecipitation,EndTime,EndingTemperatureInCelsius,EndingHumidityInPercent,EndingWindInMetersPerSecond,EndingWindDirectionInDegrees,EndingPrecipitation,MoonIlluminationInPercent,DeerTotal,BeginningCloudCoverInPercent,EndingCloudCoverInPercent,VisibleAreaInSquareKilometers,DeerID,Year,Group,SideOfVehicle,DistanceInMeters,AngleInDegrees,QuadrantCompass,DeerNumber,VegetationType,Comment,GPSDate,GPSTime,GlobalID,LongitudeInDecimalDegrees,LatitudeInDecimalDegrees,GeodeticDatum,VerbatimCoordinates,VerbatimCoordinatesSystem,VerbatimSRS,dwcType,BasisofRecord,ScientificName,TaxonRank
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191824,2,A,2010-01-19,18:24:00,17.5,68.4,1.1,60,No rain,19:10:00,15.5,83.6,1.4,0,No rain,20,58, 75 - 95, 75 - 95,0.341912428,1149,2010,3,Right,45,40,Right Front,9,Riparian Forest,NA,2010-01-19,18:36:37,{7DC15C0D-23E5-4608-8739-2F48EAB3CB29},-91.34318933,34.02467765,EPSG:4326,15N 652966.65E 3766129.929N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191824,2,A,2010-01-19,18:24:00,17.5,68.4,1.1,60,No rain,19:10:00,15.5,83.6,1.4,0,No rain,20,58, 75 - 95, 75 - 95,0.341912428,1150,2010,4,Right,64,59,Right Front,1,Mowed Lawn,NA,2010-01-19,18:38:37,{E71E6664-3796-4CCC-A01F-2CC63521FE9A},-91.34320481,34.02402748,EPSG:4326,15N 652966.387E 3766057.804N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191824,2,A,2010-01-19,18:24:00,17.5,68.4,1.1,60,No rain,19:10:00,15.5,83.6,1.4,0,No rain,20,58, 75 - 95, 75 - 95,0.341912428,1151,2010,5,Left,66,85,Left Front,3,Mowed Lawn,NA,2010-01-19,18:40:33,{4E98A1AB-6DE6-497F-83B6-845F87676ED7},-91.343211,34.02388826,EPSG:4326,15N 652966.066E 3766042.355N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191824,2,A,2010-01-19,18:24:00,17.5,68.4,1.1,60,No rain,19:10:00,15.5,83.6,1.4,0,No rain,20,58, 75 - 95, 75 - 95,0.341912428,1152,2010,6,Right,90,25,Right Front,5,Mowed Lawn,NA,2010-01-19,18:41:30,{9D2BC31C-0C72-449F-9996-76053053B51F},-91.34321963,34.02379646,EPSG:4326,15N 652965.434E 3766032.163N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191824,2,A,2010-01-19,18:24:00,17.5,68.4,1.1,60,No rain,19:10:00,15.5,83.6,1.4,0,No rain,20,58, 75 - 95, 75 - 95,0.341912428,1153,2010,7,Left,47,45,Left Front,2,Mowed Lawn,NA,2010-01-19,18:45:54,{843F4830-B6A7-413F-9919-7DB3B79821C8},-91.34661487,34.01845328,EPSG:4326,15N 652661.497E 3765434.558N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191824,2,A,2010-01-19,18:24:00,17.5,68.4,1.1,60,No rain,19:10:00,15.5,83.6,1.4,0,No rain,20,58, 75 - 95, 75 - 95,0.341912428,1154,2010,8,Right,160,35,Right Front,7,Mowed Lawn,NA,2010-01-19,18:47:06,{B54F6BBE-C4CC-4465-B42A-82BDDCF179E6},-91.34668406,34.01836706,EPSG:4326,15N 652655.264E 3765424.894N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191824,2,A,2010-01-19,18:24:00,17.5,68.4,1.1,60,No rain,19:10:00,15.5,83.6,1.4,0,No rain,20,58, 75 - 95, 75 - 95,0.341912428,1155,2010,9,Right,62,53,Right Front,9,Mowed Lawn,NA,2010-01-19,18:48:54,{8290D2D3-E3A3-4DC4-B451-5307C2175D00},-91.34588697,34.01726401,EPSG:4326,15N 652730.844E 3765303.76N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191824,2,A,2010-01-19,18:24:00,17.5,68.4,1.1,60,No rain,19:10:00,15.5,83.6,1.4,0,No rain,20,58, 75 - 95, 75 - 95,0.341912428,1156,2010,10,Right,175,75,Right Back,2,Mowed Lawn,NA,2010-01-19,18:50:45,{F7FC9233-1490-40B0-B860-5B1BADCB184D},-91.34590526,34.01727563,EPSG:4326,15N 652729.135E 3765305.02N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191824,2,A,2010-01-19,18:24:00,17.5,68.4,1.1,60,No rain,19:10:00,15.5,83.6,1.4,0,No rain,20,58, 75 - 95, 75 - 95,0.341912428,1157,2010,11,Right,243,58,Right Front,3,Mowed Lawn,NA,2010-01-19,18:52:16,{767DF276-F607-41A8-A1BE-2E5C300CCEDB},-91.34578426,34.01719674,EPSG:4326,15N 652740.45E 3765296.451N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191824,2,A,2010-01-19,18:24:00,17.5,68.4,1.1,60,No rain,19:10:00,15.5,83.6,1.4,0,No rain,20,58, 75 - 95, 75 - 95,0.341912428,1158,2010,12,Right,49,33,Right Front,2,Riparian Forest,NA,2010-01-19,18:58:44,{BDACE570-E67D-49EC-8F71-6B8462EA962D},-91.3452191,34.02218637,EPSG:4326,15N 652783.696E 3765850.625N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191824,2,A,2010-01-19,18:24:00,17.5,68.4,1.1,60,No rain,19:10:00,15.5,83.6,1.4,0,No rain,20,58, 75 - 95, 75 - 95,0.341912428,1159,2010,13,Left,41,80,Left Front,3,Riparian Forest,NA,2010-01-19,19:04:02,{EEBC6F04-9849-47C8-9E5F-36F829D07096},-91.35224441,34.02195369,EPSG:4326,15N 652135.406E 3765814.358N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191824,2,A,2010-01-19,18:24:00,17.5,68.4,1.1,60,No rain,19:10:00,15.5,83.6,1.4,0,No rain,20,58, 75 - 95, 75 - 95,0.341912428,1160,2010,14,Right,89,85,Right Front,2,Riparian Forest,NA,2010-01-19,19:05:26,{E09B0832-8987-4ECD-B992-05369A2C68C0},-91.35226028,34.02192482,EPSG:4326,15N 652133.993E 3765811.133N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191824,2,A,2010-01-19,18:24:00,17.5,68.4,1.1,60,No rain,19:10:00,15.5,83.6,1.4,0,No rain,20,58, 75 - 95, 75 - 95,0.341912428,1161,2010,15,Right,74,47,Right Front,3,Riparian Forest,NA,2010-01-19,19:06:48,{5C40B459-BAE8-4EBD-85B4-C32638C56955},-91.35262492,34.02183777,EPSG:4326,15N 652100.476E 3765800.938N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191824,2,A,2010-01-19,18:24:00,17.5,68.4,1.1,60,No rain,19:10:00,15.5,83.6,1.4,0,No rain,20,58, 75 - 95, 75 - 95,0.341912428,1162,2010,16,Left,96,55,Left Back,3,Mowed Lawn,NA,2010-01-19,19:07:57,{A51C19AD-8961-4DAF-8073-4CFD0CA515D2},-91.3526826,34.02184392,EPSG:4326,15N 652095.14E 3765801.535N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191924,2,B,2010-01-19,19:24:00,15.5,83.6,1.4,0,No rain,20:10:00,14.3,90.7,1.4,320,No rain,20,48, 75 - 95, 50 - 75,0.341912428,1163,2010,1,Left,35,78,Left Front,2,Riparian Forest,NA,2010-01-19,19:27:06,{68FF07BE-BA82-4294-8823-AE52F894FFFA},-91.347347,34.02682268,EPSG:4326,15N 652578.907E 3766361.598N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191924,2,B,2010-01-19,19:24:00,15.5,83.6,1.4,0,No rain,20:10:00,14.3,90.7,1.4,320,No rain,20,48, 75 - 95, 50 - 75,0.341912428,1164,2010,2,Right,79,35,Right Front,2,Riparian Forest,NA,2010-01-19,19:29:24,{CD7939BB-2217-478C-BE57-E76A8023CB9A},-91.34610184,34.02684983,EPSG:4326,15N 652693.829E 3766366.467N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191924,2,B,2010-01-19,19:24:00,15.5,83.6,1.4,0,No rain,20:10:00,14.3,90.7,1.4,320,No rain,20,48, 75 - 95, 50 - 75,0.341912428,1165,2010,3,Left,46,64,Left Front,1,Riparian Forest,NA,2010-01-19,19:31:33,{9C5B64B6-1C40-49B6-8EC2-07EDE15A8B54},-91.34557801,34.02683893,EPSG:4326,15N 652742.215E 3766366.039N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191924,2,B,2010-01-19,19:24:00,15.5,83.6,1.4,0,No rain,20:10:00,14.3,90.7,1.4,320,No rain,20,48, 75 - 95, 50 - 75,0.341912428,1166,2010,4,Right,37,58,Right Front,5,Riparian Forest,NA,2010-01-19,19:35:33,{34855A92-0230-4F38-A6B1-B2AE096F5F06},-91.34318957,34.02493926,EPSG:4326,15N 652966.159E 3766158.94N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191924,2,B,2010-01-19,19:24:00,15.5,83.6,1.4,0,No rain,20:10:00,14.3,90.7,1.4,320,No rain,20,48, 75 - 95, 50 - 75,0.341912428,1167,2010,5,Right,52,48,Right Front,6,Riparian Forest,NA,2010-01-19,19:37:28,{25F2E330-BFAC-4AFB-AB47-86211F9390CE},-91.34319077,34.02470077,EPSG:4326,15N 652966.475E 3766132.491N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191924,2,B,2010-01-19,19:24:00,15.5,83.6,1.4,0,No rain,20:10:00,14.3,90.7,1.4,320,No rain,20,48, 75 - 95, 50 - 75,0.341912428,1168,2010,6,Right,182,15,Right Front,4,Mowed Lawn,NA,2010-01-19,19:39:08,{8E755EAF-7A09-4DDC-91F5-727804CB9479},-91.34320377,34.02414233,EPSG:4326,15N 652966.277E 3766070.542N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191924,2,B,2010-01-19,19:24:00,15.5,83.6,1.4,0,No rain,20:10:00,14.3,90.7,1.4,320,No rain,20,48, 75 - 95, 50 - 75,0.341912428,1169,2010,7,Right,146,40,Right Front,2,Riparian Forest,NA,2010-01-19,19:41:19,{048A81CE-2FC8-4D83-A1A9-F90142546C9A},-91.34371415,34.0226278,EPSG:4326,15N 652921.868E 3765901.824N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191924,2,B,2010-01-19,19:24:00,15.5,83.6,1.4,0,No rain,20:10:00,14.3,90.7,1.4,320,No rain,20,48, 75 - 95, 50 - 75,0.341912428,1170,2010,8,Left,50,35,Left Front,6,Mowed Lawn,NA,2010-01-19,19:45:05,{CB297A23-1323-4E65-BAA4-E84A948696D8},-91.34646038,34.01858957,EPSG:4326,15N 652675.521E 3765449.902N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191924,2,B,2010-01-19,19:24:00,15.5,83.6,1.4,0,No rain,20:10:00,14.3,90.7,1.4,320,No rain,20,48, 75 - 95, 50 - 75,0.341912428,1171,2010,9,Right,139,75,Right Front,6,Mowed Lawn,NA,2010-01-19,19:47:47,{3117FFF2-8C22-4680-908B-761244506B8A},-91.34674613,34.01818642,EPSG:4326,15N 652649.856E 3765404.769N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191924,2,B,2010-01-19,19:24:00,15.5,83.6,1.4,0,No rain,20:10:00,14.3,90.7,1.4,320,No rain,20,48, 75 - 95, 50 - 75,0.341912428,1172,2010,10,Right,160,47,Right Front,3,Mowed Lawn,NA,2010-01-19,19:55:07,{A546EA59-7E0E-445A-B94D-95ACA2B6F6CB},-91.34674933,34.01810974,EPSG:4326,15N 652649.698E 3765396.261N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191924,2,B,2010-01-19,19:24:00,15.5,83.6,1.4,0,No rain,20:10:00,14.3,90.7,1.4,320,No rain,20,48, 75 - 95, 50 - 75,0.341912428,1173,2010,11,Right,82,55,Right Front,2,Mowed Lawn,NA,2010-01-19,19:56:05,{959CAD54-DD11-4FE7-AB42-24B2BE3FD63D},-91.34638974,34.01760925,EPSG:4326,15N 652683.798E 3765341.295N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191924,2,B,2010-01-19,19:24:00,15.5,83.6,1.4,0,No rain,20:10:00,14.3,90.7,1.4,320,No rain,20,48, 75 - 95, 50 - 75,0.341912428,1174,2010,12,Right,70,48,Right Front,1,Riparian Forest,NA,2010-01-19,19:58:51,{9492A4A1-FF9C-4B4E-91AD-04ABB5766873},-91.34584164,34.01745556,EPSG:4326,15N 652734.687E 3765325.068N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191924,2,B,2010-01-19,19:24:00,15.5,83.6,1.4,0,No rain,20:10:00,14.3,90.7,1.4,320,No rain,20,48, 75 - 95, 50 - 75,0.341912428,1175,2010,13,Right,86,51,Right Front,2,Riparian Forest,NA,2010-01-19,20:00:58,{785A0AC6-B524-4080-A498-2161A8B3A1D0},-91.34607392,34.01758574,EPSG:4326,15N 652713.005E 3765339.159N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan191924,2,B,2010-01-19,19:24:00,15.5,83.6,1.4,0,No rain,20:10:00,14.3,90.7,1.4,320,No rain,20,48, 75 - 95, 50 - 75,0.341912428,1176,2010,14,Left,57,44,Left Front,6,Mowed Lawn,NA,2010-01-19,20:06:47,{20CA6B23-D6CC-4E04-A879-DF8A2BFC59CA},-91.35190189,34.02234998,EPSG:4326,15N 652166.326E 3765858.815N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan192024,2,C,2010-01-19,20:24:00,14.3,90.7,1.4,320,No rain,21:03:00,14.6,97.1,2.5,347,No rain,20,57, 50 - 75, 5 - 25,0.341912428,1177,2010,1,Left,41,88,Left Front,5,Riparian Forest,NA,2010-01-19,20:25:45,{B04B75B4-DB61-4295-96E9-B5C4BB80124B},-91.34874066,34.02642505,EPSG:4326,15N 652450.939E 3766315.425N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan192024,2,C,2010-01-19,20:24:00,14.3,90.7,1.4,320,No rain,21:03:00,14.6,97.1,2.5,347,No rain,20,57, 50 - 75, 5 - 25,0.341912428,1178,2010,2,Right,73,30,Right Front,2,Riparian Forest,NA,2010-01-19,20:28:46,{8A63B74B-FFBE-4492-978D-9143E78E2B49},-91.34602947,34.02684838,EPSG:4326,15N 652700.514E 3766366.413N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan192024,2,C,2010-01-19,20:24:00,14.3,90.7,1.4,320,No rain,21:03:00,14.6,97.1,2.5,347,No rain,20,57, 50 - 75, 5 - 25,0.341912428,1179,2010,3,Left,27,88,Left Front,1,Riparian Forest,NA,2010-01-19,20:29:59,{5F4B3113-A153-4B4B-BBAF-B9B334AA816A},-91.34578684,34.02684113,EPSG:4326,15N 652722.93E 3766365.97N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan192024,2,C,2010-01-19,20:24:00,14.3,90.7,1.4,320,No rain,21:03:00,14.6,97.1,2.5,347,No rain,20,57, 50 - 75, 5 - 25,0.341912428,1180,2010,4,Right,51,29,Right Front,13,Riparian Forest,NA,2010-01-19,20:33:10,{692D71B8-EA43-4366-9BEF-3259040E2AAA},-91.343175,34.0247576,EPSG:4326,15N 652967.829E 3766138.816N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan192024,2,C,2010-01-19,20:24:00,14.3,90.7,1.4,320,No rain,21:03:00,14.6,97.1,2.5,347,No rain,20,57, 50 - 75, 5 - 25,0.341912428,1181,2010,5,Right,96,50,Right Front,4,Riparian Forest,NA,2010-01-19,20:36:13,{732E119D-3AD2-4199-BFDB-BAB0D07CA49E},-91.34322713,34.02342798,EPSG:4326,15N 652965.402E 3765991.289N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan192024,2,C,2010-01-19,20:24:00,14.3,90.7,1.4,320,No rain,21:03:00,14.6,97.1,2.5,347,No rain,20,57, 50 - 75, 5 - 25,0.341912428,1182,2010,6,Left,68,76,Left Front,6,Mowed Lawn,NA,2010-01-19,20:40:03,{B66D581E-3F28-4045-A1C9-B24F313A82F2},-91.34633798,34.01871055,EPSG:4326,15N 652686.607E 3765463.5N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan192024,2,C,2010-01-19,20:24:00,14.3,90.7,1.4,320,No rain,21:03:00,14.6,97.1,2.5,347,No rain,20,57, 50 - 75, 5 - 25,0.341912428,1183,2010,7,Right,41,35,Right Front,3,Riparian Forest,NA,2010-01-19,20:41:46,{4C041535-AAB2-4C32-A58A-299D9D66166F},-91.34645195,34.01861017,EPSG:4326,15N 652676.263E 3765452.199N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan192024,2,C,2010-01-19,20:24:00,14.3,90.7,1.4,320,No rain,21:03:00,14.6,97.1,2.5,347,No rain,20,57, 50 - 75, 5 - 25,0.341912428,1184,2010,8,Right,132,50,Right Front,5,Mowed Lawn,NA,2010-01-19,20:43:03,{C45FAABC-C937-4A42-AB6B-45BCF26C5679},-91.34673693,34.01822397,EPSG:4326,15N 652650.637E 3765408.946N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan192024,2,C,2010-01-19,20:24:00,14.3,90.7,1.4,320,No rain,21:03:00,14.6,97.1,2.5,347,No rain,20,57, 50 - 75, 5 - 25,0.341912428,1185,2010,9,Right,151,66,Right Front,3,Mowed Lawn,NA,2010-01-19,20:45:11,{02A497F8-3537-4DDB-A8E0-FF83CCDC05E0},-91.34670991,34.01794328,EPSG:4326,15N 652653.636E 3765377.861N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan192024,2,C,2010-01-19,20:24:00,14.3,90.7,1.4,320,No rain,21:03:00,14.6,97.1,2.5,347,No rain,20,57, 50 - 75, 5 - 25,0.341912428,1186,2010,10,Right,78,56,Right Front,2,Mowed Lawn,NA,2010-01-19,20:46:55,{71F5B1E5-EBB8-4857-8ACE-0ABCE0068CAB},-91.34641274,34.01760941,EPSG:4326,15N 652681.674E 3765341.278N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan192024,2,C,2010-01-19,20:24:00,14.3,90.7,1.4,320,No rain,21:03:00,14.6,97.1,2.5,347,No rain,20,57, 50 - 75, 5 - 25,0.341912428,1187,2010,11,Left,52,45,Left Back,2,Riparian Forest,NA,2010-01-19,20:48:38,{39A6C91A-F17F-4AF3-A8DD-AFFF9B8AD1D5},-91.34607891,34.01739254,EPSG:4326,15N 652712.89E 3765317.727N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan192024,2,C,2010-01-19,20:24:00,14.3,90.7,1.4,320,No rain,21:03:00,14.6,97.1,2.5,347,No rain,20,57, 50 - 75, 5 - 25,0.341912428,1188,2010,12,Right,222,39,Right Front,3,Mowed Lawn,NA,2010-01-19,20:50:23,{59566113-10CB-4308-8E99-F828010D6956},-91.34601711,34.01735528,EPSG:4326,15N 652718.664E 3765313.686N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan192024,2,C,2010-01-19,20:24:00,14.3,90.7,1.4,320,No rain,21:03:00,14.6,97.1,2.5,347,No rain,20,57, 50 - 75, 5 - 25,0.341912428,1189,2010,13,Right,41,68,Right Front,1,Riparian Forest,NA,2010-01-19,20:57:00,{455260FE-D9C2-46A4-AA50-6AABCC7FEF33},-91.34527402,34.0221997,EPSG:4326,15N 652778.6E 3765852.02N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan192024,2,C,2010-01-19,20:24:00,14.3,90.7,1.4,320,No rain,21:03:00,14.6,97.1,2.5,347,No rain,20,57, 50 - 75, 5 - 25,0.341912428,1190,2010,14,Left,116,58,Left Front,7,Mowed Lawn,NA,2010-01-19,21:01:05,{68EA1B20-72DA-4655-954A-3F38BD7CC7D0},-91.35183948,34.0224058,EPSG:4326,15N 652171.988E 3765865.098N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan251830,3,A,2010-01-25,18:30:00,8.3,47.4,2.3,114,No rain,19:05:00,8.4,59.1,2.2,148,No rain,78,34, 75 - 95, 5 - 25,0.341912428,1191,2010,1,Right,45,53,Right Front,5,Riparian Forest,NA,2010-01-25,18:35:11,{94003BF6-46E0-48AD-AE72-8456C584CCCC},-91.34827036,34.02659468,EPSG:4326,15N 652494.059E 3766334.937N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan251830,3,A,2010-01-25,18:30:00,8.3,47.4,2.3,114,No rain,19:05:00,8.4,59.1,2.2,148,No rain,78,34, 75 - 95, 5 - 25,0.341912428,1192,2010,2,Left,41,55,Left Back,6,Riparian Forest,NA,2010-01-25,18:37:27,{DB903080-4817-48B1-828B-C26C505019F5},-91.34673171,34.02685011,EPSG:4326,15N 652635.67E 3766365.556N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan251830,3,A,2010-01-25,18:30:00,8.3,47.4,2.3,114,No rain,19:05:00,8.4,59.1,2.2,148,No rain,78,34, 75 - 95, 5 - 25,0.341912428,1193,2010,3,Left,50,85,Left Front,1,Riparian Forest,NA,2010-01-25,18:39:39,{6F880981-9E99-4793-B053-8F2962138286},-91.34617472,34.02684529,EPSG:4326,15N 652687.108E 3766365.853N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan251830,3,A,2010-01-25,18:30:00,8.3,47.4,2.3,114,No rain,19:05:00,8.4,59.1,2.2,148,No rain,78,34, 75 - 95, 5 - 25,0.341912428,1194,2010,4,Left,45,67,Left Front,4,Mowed Lawn,NA,2010-01-25,18:43:10,{57910514-A571-44D8-B4C1-6E1C8C2AE2CC},-91.3432031,34.0244201,EPSG:4326,15N 652965.84E 3766101.347N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan251830,3,A,2010-01-25,18:30:00,8.3,47.4,2.3,114,No rain,19:05:00,8.4,59.1,2.2,148,No rain,78,34, 75 - 95, 5 - 25,0.341912428,1195,2010,5,Right,112,40,Right Front,9,Mowed Lawn,NA,2010-01-25,18:50:58,{9C5951B1-2C10-4A0B-8D94-BEF0C7C3BB07},-91.34674942,34.01803735,EPSG:4326,15N 652649.818E 3765388.234N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Arkansas Post National Memorial,ARPO,ARPODeerSV2010Jan11,ARPODeerSV2010Jan251830,3,A,2010-01-25,18:30:00,8.3,47.4,2.3,114,No rain,19:05:00,8.4,59.1,2.2,148,No rain,78,34, 75 - 95, 5 - 25,0.341912428,1196,2010,6,Right,178,77,Right Front,4,Mowed Lawn,NA,2010-01-25,18:54:19,{639E1D1D-3495-402E-A31D-3622688A06B8},-91.34643024,34.01762773,EPSG:4326,15N 652680.026E 3765343.283N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
