EventID,PeriodID,ParkCode,Route,SurveyNumber,Round,DeerDate,StartTime,BeginningTemperatureInCelsius,BeginningHumidityInPercent,BeginningWindInMetersPerSecond,BeginningWindDirectionInDegrees,BeginningPrecipitation,EndTime,EndingTemperatureInCelsius,EndingHumidityInPercent,EndingWindInMetersPerSecond,EndingWindDirectionInDegrees,EndingPrecipitation,MoonIlluminationInPercent,DeerTotal,BeginningCloudCoverInPercent,EndingCloudCoverInPercent,FieldNotes,dwcType,BasisofRecord,ScientificName,TaxonRank
WICRDeerSV2008Jan172022,WICRDeerSV2008Jan03,WICR,Tour Road,3,C,2008-01-17,20:22:00,-9.9,84.1,0,-9999,No rain,20:52:00,-10.1,86.5,0,-9999,No rain,76,5,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2008Jan241830,WICRDeerSV2008Jan03,WICR,Tour Road,4,A,2008-01-24,18:30:00,-4.7,34.7,0,-9999,No rain,19:04:00,-12.3,74.2,0,-9999,No rain,91,17, 5 - 25, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2008Jan241930,WICRDeerSV2008Jan03,WICR,Tour Road,4,B,2008-01-24,19:30:00,-12.8,78.7,0,-9999,No rain,20:06:00,-12.9,82.7,0,-9999,No rain,91,19, 5 - 25, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2008Jan242030,WICRDeerSV2008Jan03,WICR,Tour Road,4,C,2008-01-24,20:30:00,-12.9,75.5,0,-9999,No rain,21:03:00,-12.2,75.1,0,-9999,No rain,91,7, 50 - 75, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2009Feb051843,WICRDeerSV2009Jan8,WICR,Tour Road,4,A,2009-02-05,18:43:00,11,48.6,1.4,46,No rain,19:23:00,9.8,53.4,2.4,46,No rain,84,33,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2009Feb051943,WICRDeerSV2009Jan8,WICR,Tour Road,4,B,2009-02-05,19:43:00,9.8,53.4,2.4,46,No rain,20:30:00,8.2,58.7,1.8,46,No rain,84,40,None present,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2009Feb052043,WICRDeerSV2009Jan8,WICR,Tour Road,4,C,2009-02-05,20:43:00,8.2,58.7,2.4,46,No rain,21:26:00,6.7,64.5,1.2,46,No rain,84,35,Trace - 1,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2009Feb121851,WICRDeerSV2009Jan8,WICR,Tour Road,5,A,2009-02-12,18:51:00,8,65.5,0,-9999,No rain,19:36:00,4.4,83.2,0,-9999,No rain,83,44, 25 - 50, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2009Feb121951,WICRDeerSV2009Jan8,WICR,Tour Road,5,B,2009-02-12,19:51:00,4.4,83.2,0,-9999,No rain,20:32:00,4.1,86.9,0,-9999,No rain,83,39, 5 - 25,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2009Feb122051,WICRDeerSV2009Jan8,WICR,Tour Road,5,C,2009-02-12,20:51:00,4.1,86.9,0,-9999,No rain,21:39:00,1.3,91.8,0,-9999,No rain,83,45,None present,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2009Jan081814,WICRDeerSV2009Jan8,WICR,Tour Road,1,A,2009-01-08,18:14:00,0.7,54.3,0.6,107,No rain,19:13:00,-1.1,64.2,0.7,107,No rain,95,23,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2009Jan081919,WICRDeerSV2009Jan8,WICR,Tour Road,1,B,2009-01-08,19:19:00,-1.1,64.2,0.7,107,No rain,19:48:00,-1.4,69.8,0.4,85,No rain,95,14,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2009Jan082014,WICRDeerSV2009Jan8,WICR,Tour Road,1,C,2009-01-08,20:14:00,-0.8,66.7,0,-9999,No rain,20:48:00,-0.9,69.2,0,-9999,No rain,95,11,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2009Jan151821,WICRDeerSV2009Jan8,WICR,Tour Road,2,A,2009-01-15,18:21:00,-6.7,29.7,0,-9999,No rain,19:03:00,-14.4,62.9,0,-9999,No rain,68,30,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2009Jan151921,WICRDeerSV2009Jan8,WICR,Tour Road,2,B,2009-01-15,19:21:00,-14.4,62.9,0,-9999,No rain,20:03:00,-14.5,69.9,0,-9999,No rain,68,28,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2009Jan152021,WICRDeerSV2009Jan8,WICR,Tour Road,2,C,2009-01-15,20:21:00,-14.5,69.9,0,-9999,No rain,21:03:00,-15,72.2,0,-9999,No rain,68,33,None present, 25 - 50,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2009Jan231831,WICRDeerSV2009Jan8,WICR,Tour Road,3,A,2009-01-23,18:31:00,1.8,48.7,2.3,206,No rain,19:25:00,0.9,49.9,1.3,200,No rain,4,47, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2009Jan231931,WICRDeerSV2009Jan8,WICR,Tour Road,3,B,2009-01-23,19:31:00,0.9,49.9,1.3,200,No rain,20:14:00,0.9,49.7,2.9,210,No rain,4,34, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2009Jan232031,WICRDeerSV2009Jan8,WICR,Tour Road,3,C,2009-01-23,20:31:00,0.9,49.7,2.9,210,No rain,21:20:00,-0.3,49.9,1.3,210,No rain,4,41, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2010Feb041842,WICRDeerSV2010Jan05,WICR,Tour Road,5,A,2010-02-04,18:42:00,1.2,85.3,1.2,245,Mist or fog,19:46:00,0.9,93.9,1.2,256,Mist or fog,57,42, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2010Feb041950,WICRDeerSV2010Jan05,WICR,Tour Road,5,B,2010-02-04,19:50:00,0.9,93.9,1.2,256,Mist or fog,20:38:00,1.2,94.9,0.7,220,Mist or fog,57,31, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2010Feb042042,WICRDeerSV2010Jan05,WICR,Tour Road,5,C,2010-02-04,20:42:00,1.2,94.9,0.7,220,Mist or fog,21:22:00,1.6,94.7,0.6,220,Mist or fog,57,29, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2010Feb111850,WICRDeerSV2010Jan05,WICR,Tour Road,6,A,2010-02-11,18:50:00,1.9,55.7,0.4,76,No rain,19:45:00,0,73,0,-9999,No rain,3,53, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2010Feb111950,WICRDeerSV2010Jan05,WICR,Tour Road,6,B,2010-02-11,19:50:00,0,73,0,-9999,No rain,20:35:00,-0.3,70,0,-9999,No rain,3,39, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2010Jan051811,WICRDeerSV2010Jan05,WICR,Tour Road,1,A,2010-01-05,18:11:00,-10.5,46,0,-9999,No rain,18:55:00,-14.6,68.2,0,-9999,No rain,62,8,None present, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2010Jan051911,WICRDeerSV2010Jan05,WICR,Tour Road,1,B,2010-01-05,19:11:00,-14.6,68.2,0,-9999,No rain,19:44:00,-16.6,72.3,0,-9999,No rain,62,3, 5 - 25, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2010Jan052011,WICRDeerSV2010Jan05,WICR,Tour Road,1,C,2010-01-05,20:11:00,-16.6,72.3,0,-9999,No rain,21:00:00,-15.7,78.6,0,-9999,No rain,62,7, 5 - 25,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2010Jan141820,WICRDeerSV2010Jan05,WICR,Tour Road,2,A,2010-01-14,18:20:00,12.8,55.9,0,-9999,No rain,19:03:00,7.7,82.5,0,-9999,No rain,0,40, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2010Jan141920,WICRDeerSV2010Jan05,WICR,Tour Road,2,B,2010-01-14,19:20:00,7.7,82.5,0,-9999,No rain,19:58:00,8.4,86.1,0,-9999,No rain,0,30, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2010Jan142020,WICRDeerSV2010Jan05,WICR,Tour Road,2,C,2010-01-14,20:20:00,8.4,86.1,0,-9999,No rain,20:56:00,7.4,86.2,0,-9999,No rain,0,33, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2010Jan211827,WICRDeerSV2010Jan05,WICR,Tour Road,3,A,2010-01-21,18:27:00,5.5,65.1,0.8,38,No rain,19:46:00,3.3,94.7,1.9,222,Mist or fog,38,65, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2010Jan211951,WICRDeerSV2010Jan05,WICR,Tour Road,3,B,2010-01-21,19:51:00,3.3,94.7,1.9,222,Mist or fog,20:53:00,3.9,94.4,1,30,Mist or fog,38,42, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2010Jan271833,WICRDeerSV2010Jan05,WICR,Tour Road,4,A,2010-01-27,18:33:00,5.2,70.3,0,-9999,No rain,19:25:00,3.2,80.1,0.6,60,No rain,94,50, 95 - 100, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2010Jan271933,WICRDeerSV2010Jan05,WICR,Tour Road,4,B,2010-01-27,19:33:00,3.2,80.1,0.6,60,No rain,20:25:00,2.6,86.1,0,-9999,No rain,94,45, 75 - 95, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2010Jan272033,WICRDeerSV2010Jan05,WICR,Tour Road,4,C,2010-01-27,20:33:00,2.6,86.1,0,-9999,No rain,21:20:00,1.6,88.5,0,-9999,No rain,94,50, 95 - 100, 25 - 50,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2011Feb101848,WICRDeerSV2011Jan06,WICR,Tour Road,6,A,2011-02-10,18:48:00,-8.3,41.9,0,-9999,No rain,19:36:00,-12.6,65.9,0.1,70,No rain,40,2,Trace - 1,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2011Feb101948,WICRDeerSV2011Jan06,WICR,Tour Road,6,B,2011-02-10,19:48:00,-12.6,65.9,0.1,70,No rain,20:35:00,-14,72.1,0.1,70,No rain,40,3,None present, 1 - 5,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2011Feb102048,WICRDeerSV2011Jan06,WICR,Tour Road,6,C,2011-02-10,20:48:00,-14,72.1,0.1,70,No rain,21:30:00,-15.3,70.1,0.1,70,No rain,40,3, 1 - 5,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2011Jan061812,WICRDeerSV2011Jan06,WICR,Tour Road,1,A,2011-01-06,18:12:00,7.7,39.1,0,-9999,No rain,19:18:00,0.3,75.5,0,-9999,No rain,4,50,Trace - 1,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2011Jan061920,WICRDeerSV2011Jan06,WICR,Tour Road,1,B,2011-01-06,19:20:00,0.3,75.5,0,-9999,No rain,20:15:00,-1.1,77.8,0,-9999,No rain,4,40,Trace - 1,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2011Jan062017,WICRDeerSV2011Jan06,WICR,Tour Road,1,C,2011-01-06,20:17:00,-1.1,77.8,0,-9999,No rain,21:07:00,-1.1,79.4,0,-9999,No rain,4,31,Trace - 1,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2011Jan111822,WICRDeerSV2011Jan06,WICR,Tour Road,2,A,2011-01-11,18:22:00,-9.1,50.1,0.1,100,No rain,19:20:00,-9.2,62.3,-9999,98,No rain,39,26,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2011Jan111921,WICRDeerSV2011Jan06,WICR,Tour Road,2,B,2011-01-11,19:21:00,-9.2,62.3,-9999,98,No rain,20:03:00,-10.3,58.5,-9999,98,No rain,39,13,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2011Jan112005,WICRDeerSV2011Jan06,WICR,Tour Road,2,C,2011-01-11,20:05:00,-10.3,58.5,-9999,98,No rain,20:43:00,-10.9,60.7,-9999,98,No rain,39,12,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2011Jan211827,WICRDeerSV2011Jan06,WICR,Tour Road,3,A,2011-01-21,18:27:00,-2.3,64.5,0.8,45,Snow,19:12:00,-2.3,71.9,1.7,45,Snow,97,14, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2011Jan211927,WICRDeerSV2011Jan06,WICR,Tour Road,3,B,2011-01-21,19:27:00,-2.3,71.9,1.7,45,No rain,20:04:00,-3,74,2.1,76,Snow,97,11, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2011Jan212027,WICRDeerSV2011Jan06,WICR,Tour Road,3,C,2011-01-21,20:27:00,-3,74,2.1,76,Snow,21:04:00,-2.4,78.7,0.4,76,No rain,97,8, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2011Jan271833,WICRDeerSV2011Jan06,WICR,Tour Road,4,A,2011-01-27,18:33:00,2.7,55.9,0.5,80,No rain,19:27:00,1,71.2,0,-9999,No rain,42,46,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2011Jan271933,WICRDeerSV2011Jan06,WICR,Tour Road,4,B,2011-01-27,19:33:00,1,71.2,0,-9999,No rain,20:25:00,-0.3,76.6,0,-9999,No rain,42,54,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2011Jan272033,WICRDeerSV2011Jan06,WICR,Tour Road,4,C,2011-01-27,20:33:00,-0.3,71.2,0,-9999,No rain,21:18:00,1.6,77.8,0,-9999,No rain,42,29,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2011Jan311837,WICRDeerSV2011Jan06,WICR,Tour Road,5,A,2011-01-31,18:37:00,4.3,81.7,1.8,90,Mist or fog,19:41:00,2.9,93.1,1.3,90,Mist or fog,8,56, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2011Jan311942,WICRDeerSV2011Jan06,WICR,Tour Road,5,B,2011-01-31,19:42:00,2.9,93.1,1.3,90,Mist or fog,20:38:00,1.7,93.3,0.9,90,Mist or fog,8,32, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2011Jan312039,WICRDeerSV2011Jan06,WICR,Tour Road,5,C,2011-01-31,20:39:00,1.7,93.1,1.3,90,Mist or fog,21:23:00,1,94.9,1,90,Mist or fog,8,19, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2012Feb021839,WICRDeerSV2012Jan05,WICR,Tour Road,5,A,2012-02-02,18:39:00,13.2,32.6,0.6,195,No rain,19:37:00,12.2,38.3,2.5,195,No rain,78,68, 75 - 95, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2012Feb021940,WICRDeerSV2012Jan05,WICR,Tour Road,5,B,2012-02-02,19:40:00,12.2,38.3,2.5,195,No rain,20:36:00,12,37.6,0.9,195,No rain,78,68, 75 - 95, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2012Feb022039,WICRDeerSV2012Jan05,WICR,Tour Road,5,C,2012-02-02,20:39:00,12,37.6,0.9,195,No rain,21:32:00,11.6,39.1,0.6,195,No rain,78,61, 75 - 95, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2012Feb091847,WICRDeerSV2012Jan05,WICR,Tour Road,6,A,2012-02-09,18:47:00,4.8,54.8,0.7,322,No rain,19:39:00,1.9,63.8,0,-9999,No rain,92,44, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2012Feb091947,WICRDeerSV2012Jan05,WICR,Tour Road,6,B,2012-02-09,19:47:00,1.9,63.8,0,-9999,No rain,20:38:00,3.7,67.6,0,-9999,No rain,92,39, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2012Feb092047,WICRDeerSV2012Jan05,WICR,Tour Road,6,C,2012-02-09,20:47:00,3.7,67.6,0,-9999,No rain,21:35:00,3.6,67.9,0.5,322,Snow,92,43, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2012Jan051811,WICRDeerSV2012Jan05,WICR,Tour Road,1,A,2012-01-05,18:11:00,12.2,31.7,0,-9999,No rain,19:07:00,9.4,43.8,0.8,344,No rain,91,64,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2012Jan051911,WICRDeerSV2012Jan05,WICR,Tour Road,1,B,2012-01-05,19:11:00,9.4,43.8,0.8,344,No rain,19:59:00,10,40.5,0.8,344,No rain,91,42,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2012Jan052011,WICRDeerSV2012Jan05,WICR,Tour Road,1,C,2012-01-05,20:11:00,10,40.5,0.8,344,No rain,21:04:00,8.4,47.3,0.4,344,No rain,91,53,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2012Jan121817,WICRDeerSV2012Jan05,WICR,Tour Road,2,A,2012-01-12,18:17:00,-5.3,62.5,0.6,90,No rain,19:08:00,-5.6,58.6,3,90,No rain,82,33, 95 - 100, 25 - 50,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2012Jan121917,WICRDeerSV2012Jan05,WICR,Tour Road,2,B,2012-01-12,19:17:00,-5.6,58.6,3,90,No rain,20:00:00,-5.6,59,2.8,90,No rain,82,21, 25 - 50, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2012Jan122017,WICRDeerSV2012Jan05,WICR,Tour Road,2,C,2012-01-12,20:17:00,-5.6,59,2.8,90,No rain,21:08:00,-4.2,56.5,0.6,90,No rain,82,30, 75 - 95, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2012Jan191824,WICRDeerSV2012Jan05,WICR,Tour Road,3,A,2012-01-19,18:24:00,4.8,50.1,2.1,276,No rain,19:29:00,2.3,61.7,0.7,276,No rain,11,74,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2012Jan191932,WICRDeerSV2012Jan05,WICR,Tour Road,3,B,2012-01-19,19:32:00,2.3,61.7,0.7,276,No rain,20:27:00,1.1,63.8,1.5,276,No rain,11,54,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2012Jan192029,WICRDeerSV2012Jan05,WICR,Tour Road,3,C,2012-01-19,20:29:00,1.1,63.8,1.5,276,No rain,21:24:00,-0.2,66.9,0.7,276,No rain,11,59,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2012Jan261832,WICRDeerSV2012Jan05,WICR,Tour Road,4,A,2012-01-26,18:32:00,2.1,76.5,0.5,70,No rain,19:20:00,2.1,85.3,0.8,70,No rain,16,31,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2012Jan261932,WICRDeerSV2012Jan05,WICR,Tour Road,4,B,2012-01-26,19:32:00,2.1,85.3,0.8,70,No rain,20:19:00,1.2,83.3,0.5,70,No rain,16,24,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2012Jan262032,WICRDeerSV2012Jan05,WICR,Tour Road,4,C,2012-01-26,20:32:00,1.2,83.3,0.5,70,No rain,21:15:00,2.6,75.4,0.5,70,No rain,16,37,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2013Feb071846,WICRDeerSV2013Jan03,WICR,Tour Road,6,A,2013-02-07,18:46:00,9.2,87.1,1.8,220,Mist or fog,19:46:00,7.7,90.1,2.4,220,No rain,13,87, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2013Feb071946,WICRDeerSV2013Jan03,WICR,Tour Road,6,B,2013-02-07,19:46:00,7.7,90.1,2.4,220,No rain,20:39:00,7.6,88.5,1.2,220,No rain,13,91, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2013Feb072046,WICRDeerSV2013Jan03,WICR,Tour Road,6,C,2013-02-07,20:46:00,7.6,88.5,1.2,220,No rain,21:42:00,7.8,89.7,1.2,190,No rain,13,94, 95 - 100, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2013Jan031810,WICRDeerSV2013Jan03,WICR,Tour Road,1,A,2013-01-03,18:10:00,0,58.3,0,-9999,No rain,19:11:00,-3.8,82.8,0,-9999,No rain,70,61,None present, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2013Jan031912,WICRDeerSV2013Jan03,WICR,Tour Road,1,B,2013-01-03,19:12:00,-3.8,82.8,0,-9999,No rain,20:01:00,-4,85.7,0.4,62,No rain,70,41, 5 - 25, 50 - 75,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2013Jan032010,WICRDeerSV2013Jan03,WICR,Tour Road,1,C,2013-01-03,20:10:00,-4,85.7,0.4,62,No rain,20:54:00,-3.9,85.8,0,-9999,No rain,70,48, 50 - 75, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2013Jan101816,WICRDeerSV2013Jan03,WICR,Tour Road,2,A,2013-01-10,18:16:00,11.8,93.5,1.3,62,Light rain,19:25:00,9.7,97.4,0,-9999,Mist or fog,4,81, 95 - 100, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2013Jan101928,WICRDeerSV2013Jan03,WICR,Tour Road,2,B,2013-01-10,19:28:00,9.7,97.4,0,-9999,Mist or fog,20:20:00,9.3,98,0,-9999,Mist or fog,4,63, 75 - 95, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2013Jan102023,WICRDeerSV2013Jan03,WICR,Tour Road,2,C,2013-01-10,20:23:00,9.3,98,0,-9999,Mist or fog,21:03:00,8.6,98.2,0,-9999,Mist or fog,4,61, 75 - 95, 50 - 75,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2013Jan171823,WICRDeerSV2013Jan03,WICR,Tour Road,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2013Jan171917,WICRDeerSV2013Jan03,WICR,Tour Road,3,B,2013-01-17,19:17:00,-2.8,80.9,0.5,68,No rain,20:13:00,-3.4,48.9,0,-9999,No rain,33,52,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2013Jan172023,WICRDeerSV2013Jan03,WICR,Tour Road,3,C,2013-01-17,20:23:00,-3.4,48.9,0,-9999,No rain,21:14:00,-4.8,88.6,0,-9999,No rain,33,66,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2013Jan241830,WICRDeerSV2013Jan03,WICR,Tour Road,4,A,2013-01-24,18:30:00,0.1,38.7,3.5,230,No rain,19:15:00,-0.5,40.1,2.8,230,No rain,92,46, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2013Jan241930,WICRDeerSV2013Jan03,WICR,Tour Road,4,B,2013-01-24,19:30:00,-0.5,40.1,2.8,230,No rain,20:11:00,-0.5,42.4,1.4,230,No rain,92,38, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2013Jan242030,WICRDeerSV2013Jan03,WICR,Tour Road,4,C,2013-01-24,20:30:00,-0.5,42.4,1.4,230,No rain,21:15:00,-0.7,42.2,1.4,60,No rain,92,42, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2013Jan311838,WICRDeerSV2013Jan03,WICR,Tour Road,5,A,2013-01-31,18:38:00,-5.1,67.8,0,-9999,No rain,19:27:00,-6.7,69.8,1,62,No rain,83,30,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2013Jan311938,WICRDeerSV2013Jan03,WICR,Tour Road,5,B,2013-01-31,19:38:00,-6.7,69.8,1,62,No rain,20:29:00,-7,61.8,1.5,62,No rain,83,36,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2013Jan312038,WICRDeerSV2013Jan03,WICR,Tour Road,5,C,2013-01-31,20:38:00,-7,61.8,1.5,62,No rain,21:29:00,-8,55.9,1.1,62,No rain,83,34,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2014Feb061844,WICRDeerSV2014Jan09,WICR,Tour Road,5,A,2014-02-06,18:44:00,-11.3,54.2,0,-9999,No rain,19:20:00,-12.8,71.9,0,-9999,No rain,44,8, 5 - 25, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2014Feb061944,WICRDeerSV2014Jan09,WICR,Tour Road,5,B,2014-02-06,19:44:00,-12.8,71.9,0,-9999,No rain,20:16:00,-15.8,74.3,0,-9999,No rain,44,6, 5 - 25, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2014Feb062044,WICRDeerSV2014Jan09,WICR,Tour Road,5,C,2014-02-06,20:44:00,-15.8,74.3,0,-9999,No rain,21:19:00,-15,75.6,0,-9999,No rain,44,12, 5 - 25, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2014Feb131858,WICRDeerSV2014Jan09,WICR,Tour Road,6,A,2014-02-13,18:58:00,1.6,74.9,0.6,80,No rain,19:35:00,0,77.2,0.7,80,No rain,97,40,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2014Feb131958,WICRDeerSV2014Jan09,WICR,Tour Road,6,B,2014-02-13,19:58:00,0,77.2,0.7,80,No rain,20:32:00,-1.5,83.7,0,-9999,No rain,97,36,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2014Feb132058,WICRDeerSV2014Jan09,WICR,Tour Road,6,C,2014-02-13,20:58:00,-1.5,83.7,0,-9999,No rain,21:31:00,-1,89.2,0.6,80,No rain,97,34,None present, 1 - 5,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2014Jan091815,WICRDeerSV2014Jan09,WICR,Tour Road,1,A,2014-01-09,18:15:00,2.1,72.9,0.8,359,Mist or fog,19:08:00,0.8,91.7,0.4,270,Mist or fog,61,39, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
