ParkUnit,Plot,SubPlot,EventDate,CanopyType,ReadingNumber,DotScore
Hopewell Culture,HOCU2,1,2019-05-14,Hardwood,1,57
Hopewell Culture,HOCU2,1,2019-05-14,Hardwood,2,69
Hopewell Culture,HOCU2,1,2019-05-14,Hardwood,3,90
Hopewell Culture,HOCU2,1,2019-05-14,Hardwood,4,30
Hopewell Culture,HOCU2,1,2019-05-14,Total,1,57
Hopewell Culture,HOCU2,1,2019-05-14,Total,2,69
Hopewell Culture,HOCU2,1,2019-05-14,Total,3,90
Hopewell Culture,HOCU2,1,2019-05-14,Total,4,30
Hopewell Culture,HOCU2,2,2005-06-01,Hardwood,1,89
Hopewell Culture,HOCU2,2,2005-06-01,Hardwood,2,83
Hopewell Culture,HOCU2,2,2005-06-01,Hardwood,3,96
Hopewell Culture,HOCU2,2,2005-06-01,Hardwood,4,96
Hopewell Culture,HOCU2,2,2006-05-31,Hardwood,1,96
Hopewell Culture,HOCU2,2,2006-05-31,Hardwood,2,96
Hopewell Culture,HOCU2,2,2006-05-31,Hardwood,3,96
Hopewell Culture,HOCU2,2,2006-05-31,Hardwood,4,88
Hopewell Culture,HOCU2,3,2005-06-01,Hardwood,1,94
Hopewell Culture,HOCU2,3,2005-06-01,Hardwood,2,86
Hopewell Culture,HOCU2,3,2005-06-01,Hardwood,3,88
Hopewell Culture,HOCU2,3,2005-06-01,Hardwood,4,85
Hopewell Culture,HOCU2,3,2006-05-31,Hardwood,1,87
Hopewell Culture,HOCU2,3,2006-05-31,Hardwood,2,76
Hopewell Culture,HOCU2,3,2006-05-31,Hardwood,3,94
Hopewell Culture,HOCU2,3,2006-05-31,Hardwood,4,96
Hopewell Culture,HOCU2,4,2005-06-01,Hardwood,1,93
Hopewell Culture,HOCU2,4,2005-06-01,Hardwood,2,94
Hopewell Culture,HOCU2,4,2005-06-01,Hardwood,3,95
Hopewell Culture,HOCU2,4,2005-06-01,Hardwood,4,90
Hopewell Culture,HOCU2,4,2006-05-31,Hardwood,1,96
Hopewell Culture,HOCU2,4,2006-05-31,Hardwood,2,94
Hopewell Culture,HOCU2,4,2006-05-31,Hardwood,3,74
Hopewell Culture,HOCU2,4,2006-05-31,Hardwood,4,95
Hopewell Culture,HOCU20,4,2005-06-02,Hardwood,1,50
Hopewell Culture,HOCU20,4,2005-06-02,Hardwood,2,41
Hopewell Culture,HOCU20,4,2005-06-02,Hardwood,3,3
Hopewell Culture,HOCU20,4,2005-06-02,Hardwood,4,2
Hopewell Culture,HOCU21,1,2005-06-02,Hardwood,1,95
Hopewell Culture,HOCU21,1,2005-06-02,Hardwood,2,94
Hopewell Culture,HOCU21,1,2005-06-02,Hardwood,3,93
Hopewell Culture,HOCU21,1,2005-06-02,Hardwood,4,93
Hopewell Culture,HOCU21,1,2006-06-02,Hardwood,1,96
Hopewell Culture,HOCU21,1,2006-06-02,Hardwood,2,96
Hopewell Culture,HOCU21,1,2006-06-02,Hardwood,3,95
Hopewell Culture,HOCU21,1,2006-06-02,Hardwood,4,94
Hopewell Culture,HOCU21,1,2007-06-12,Hardwood,1,96
Hopewell Culture,HOCU21,1,2007-06-12,Hardwood,2,96
Hopewell Culture,HOCU21,1,2007-06-12,Hardwood,3,94
Hopewell Culture,HOCU21,1,2007-06-12,Hardwood,4,96
Hopewell Culture,HOCU21,1,2007-06-12,Total,1,96
Hopewell Culture,HOCU21,1,2007-06-12,Total,2,96
Hopewell Culture,HOCU21,1,2007-06-12,Total,3,94
Hopewell Culture,HOCU21,1,2007-06-12,Total,4,96
Hopewell Culture,HOCU21,1,2015-05-14,Hardwood,1,90
Hopewell Culture,HOCU21,1,2015-05-14,Hardwood,2,91
Hopewell Culture,HOCU21,1,2015-05-14,Hardwood,3,91
Hopewell Culture,HOCU21,1,2015-05-14,Hardwood,4,93
Hopewell Culture,HOCU21,1,2015-05-14,Total,1,90
Hopewell Culture,HOCU21,1,2015-05-14,Total,2,91
Hopewell Culture,HOCU21,1,2015-05-14,Total,3,91
Hopewell Culture,HOCU21,1,2015-05-14,Total,4,93
Hopewell Culture,HOCU21,1,2019-05-15,Hardwood,1,92
Hopewell Culture,HOCU21,1,2019-05-15,Hardwood,2,85
Hopewell Culture,HOCU21,1,2019-05-15,Hardwood,3,83
Hopewell Culture,HOCU21,1,2019-05-15,Hardwood,4,90
Hopewell Culture,HOCU21,1,2019-05-15,Total,1,92
Hopewell Culture,HOCU21,1,2019-05-15,Total,2,85
Hopewell Culture,HOCU21,1,2019-05-15,Total,3,83
Hopewell Culture,HOCU21,1,2019-05-15,Total,4,90
Hopewell Culture,HOCU21,2,2005-06-02,Hardwood,1,96
Hopewell Culture,HOCU21,2,2005-06-02,Hardwood,2,96
Hopewell Culture,HOCU21,2,2005-06-02,Hardwood,3,96
Hopewell Culture,HOCU21,2,2005-06-02,Hardwood,4,89
Hopewell Culture,HOCU21,2,2006-06-02,Hardwood,1,85
Hopewell Culture,HOCU21,2,2006-06-02,Hardwood,2,88
Hopewell Culture,HOCU21,2,2006-06-02,Hardwood,3,96
Hopewell Culture,HOCU21,2,2006-06-02,Hardwood,4,96
Hopewell Culture,HOCU21,3,2005-06-02,Hardwood,1,96
Hopewell Culture,HOCU21,3,2005-06-02,Hardwood,2,96
Hopewell Culture,HOCU21,3,2005-06-02,Hardwood,3,96
Hopewell Culture,HOCU21,3,2005-06-02,Hardwood,4,96
Hopewell Culture,HOCU21,3,2006-06-02,Hardwood,1,96
Hopewell Culture,HOCU21,3,2006-06-02,Hardwood,2,96
Hopewell Culture,HOCU21,3,2006-06-02,Hardwood,3,96
Hopewell Culture,HOCU21,3,2006-06-02,Hardwood,4,92
Hopewell Culture,HOCU21,4,2005-06-02,Hardwood,1,96
Hopewell Culture,HOCU21,4,2005-06-02,Hardwood,2,96
Hopewell Culture,HOCU21,4,2005-06-02,Hardwood,3,96
Hopewell Culture,HOCU21,4,2005-06-02,Hardwood,4,96
Hopewell Culture,HOCU21,4,2006-06-02,Hardwood,1,96
Hopewell Culture,HOCU21,4,2006-06-02,Hardwood,2,96
Hopewell Culture,HOCU21,4,2006-06-02,Hardwood,3,96
Hopewell Culture,HOCU21,4,2006-06-02,Hardwood,4,95
Hopewell Culture,HOCU26,1,2011-05-23,Hardwood,1,12
Hopewell Culture,HOCU26,1,2011-05-23,Hardwood,2,0
Hopewell Culture,HOCU26,1,2011-05-23,Hardwood,3,0
Hopewell Culture,HOCU26,1,2011-05-23,Hardwood,4,0
Hopewell Culture,HOCU26,1,2011-05-23,Total,1,12
Hopewell Culture,HOCU26,1,2011-05-23,Total,2,0
Hopewell Culture,HOCU26,1,2011-05-23,Total,3,0
Hopewell Culture,HOCU26,1,2011-05-23,Total,4,0
Hopewell Culture,HOCU26,1,2015-05-13,Hardwood,1,20
Hopewell Culture,HOCU26,1,2015-05-13,Total,1,20
Hopewell Culture,HOCU26,1,2019-05-16,Hardwood,1,15
Hopewell Culture,HOCU26,1,2019-05-16,Hardwood,2,23
Hopewell Culture,HOCU26,1,2019-05-16,Hardwood,3,0
Hopewell Culture,HOCU26,1,2019-05-16,Hardwood,4,0
Hopewell Culture,HOCU26,1,2019-05-16,Total,1,15
Hopewell Culture,HOCU26,1,2019-05-16,Total,2,23
Hopewell Culture,HOCU26,1,2019-05-16,Total,3,0
Hopewell Culture,HOCU26,1,2019-05-16,Total,4,0
Hopewell Culture,HOCU26,2,2005-06-03,Hardwood,1,17
Hopewell Culture,HOCU26,2,2005-06-03,Hardwood,2,60
Hopewell Culture,HOCU26,2,2005-06-03,Hardwood,3,73
Hopewell Culture,HOCU26,2,2005-06-03,Hardwood,4,47
Hopewell Culture,HOCU26,2,2006-06-01,Hardwood,1,1
Hopewell Culture,HOCU26,2,2006-06-01,Hardwood,2,44
Hopewell Culture,HOCU26,2,2006-06-01,Hardwood,3,59
Hopewell Culture,HOCU26,2,2006-06-01,Hardwood,4,22
Hopewell Culture,HOCU26,3,2006-06-01,Hardwood,1,1
Hopewell Culture,HOCU26,3,2006-06-01,Hardwood,2,4
Hopewell Culture,HOCU3,4,2005-06-02,Hardwood,1,96
Hopewell Culture,HOCU3,4,2005-06-02,Hardwood,2,96
Hopewell Culture,HOCU3,4,2005-06-02,Hardwood,3,96
Hopewell Culture,HOCU3,4,2005-06-02,Hardwood,4,96
Hopewell Culture,HOCU3,4,2006-05-31,Hardwood,1,92
Hopewell Culture,HOCU3,4,2006-05-31,Hardwood,2,93
Hopewell Culture,HOCU3,4,2006-05-31,Hardwood,3,96
Hopewell Culture,HOCU3,4,2006-05-31,Hardwood,4,96
Hopewell Culture,HOCU4,1,2005-06-02,Hardwood,1,96
Hopewell Culture,HOCU4,1,2005-06-02,Hardwood,2,96
Hopewell Culture,HOCU4,1,2005-06-02,Hardwood,3,96
Hopewell Culture,HOCU4,1,2005-06-02,Hardwood,4,96
Hopewell Culture,HOCU4,1,2006-05-31,Hardwood,1,96
Hopewell Culture,HOCU4,1,2006-05-31,Hardwood,2,95
Hopewell Culture,HOCU4,1,2006-05-31,Hardwood,3,96
Hopewell Culture,HOCU4,1,2006-05-31,Hardwood,4,96
Hopewell Culture,HOCU4,1,2007-06-12,Hardwood,1,94
Hopewell Culture,HOCU4,1,2007-06-12,Hardwood,2,92
Hopewell Culture,HOCU4,1,2007-06-12,Hardwood,3,90
Hopewell Culture,HOCU4,1,2007-06-12,Hardwood,4,96
Hopewell Culture,HOCU4,1,2007-06-12,Total,1,94
Hopewell Culture,HOCU4,1,2007-06-12,Total,2,92
Hopewell Culture,HOCU4,1,2007-06-12,Total,3,90
Hopewell Culture,HOCU4,1,2007-06-12,Total,4,96
Hopewell Culture,HOCU4,1,2011-05-22,Hardwood,1,86
Hopewell Culture,HOCU4,1,2011-05-22,Hardwood,2,83
Hopewell Culture,HOCU4,1,2011-05-22,Hardwood,3,89
Hopewell Culture,HOCU4,1,2011-05-22,Hardwood,4,87
Hopewell Culture,HOCU4,1,2011-05-22,Total,1,86
Hopewell Culture,HOCU4,1,2011-05-22,Total,2,83
Hopewell Culture,HOCU4,1,2011-05-22,Total,3,89
Hopewell Culture,HOCU4,1,2011-05-22,Total,4,87
Hopewell Culture,HOCU4,1,2015-05-12,Hardwood,1,88
Hopewell Culture,HOCU4,1,2015-05-12,Hardwood,2,96
Hopewell Culture,HOCU4,1,2015-05-12,Hardwood,3,88
Hopewell Culture,HOCU4,1,2015-05-12,Hardwood,4,79
Hopewell Culture,HOCU4,1,2015-05-12,Total,1,88
Hopewell Culture,HOCU4,1,2015-05-12,Total,2,96
Hopewell Culture,HOCU4,1,2015-05-12,Total,3,88
Hopewell Culture,HOCU4,1,2015-05-12,Total,4,79
Hopewell Culture,HOCU4,1,2019-05-14,Hardwood,1,95
Hopewell Culture,HOCU4,1,2019-05-14,Hardwood,2,92
Hopewell Culture,HOCU4,1,2019-05-14,Hardwood,3,93
Hopewell Culture,HOCU4,1,2019-05-14,Hardwood,4,96
Hopewell Culture,HOCU4,1,2019-05-14,Total,1,95
Hopewell Culture,HOCU4,1,2019-05-14,Total,2,92
Hopewell Culture,HOCU4,1,2019-05-14,Total,3,93
Hopewell Culture,HOCU4,1,2019-05-14,Total,4,96
Hopewell Culture,HOCU4,3,2005-06-02,Hardwood,1,60
Hopewell Culture,HOCU4,3,2005-06-02,Hardwood,2,44
Hopewell Culture,HOCU4,3,2005-06-02,Hardwood,3,48
Hopewell Culture,HOCU4,3,2005-06-02,Hardwood,4,81
Hopewell Culture,HOCU4,3,2006-05-31,Hardwood,1,92
Hopewell Culture,HOCU4,3,2006-05-31,Hardwood,2,84
Hopewell Culture,HOCU4,3,2006-05-31,Hardwood,3,42
Hopewell Culture,HOCU4,3,2006-05-31,Hardwood,4,83
Hopewell Culture,HOCU4,4,2005-06-02,Hardwood,1,96
Hopewell Culture,HOCU4,4,2005-06-02,Hardwood,2,96
Hopewell Culture,HOCU4,4,2005-06-02,Hardwood,3,96
Hopewell Culture,HOCU4,4,2005-06-02,Hardwood,4,96
Hopewell Culture,HOCU4,4,2006-05-31,Hardwood,1,94
Hopewell Culture,HOCU4,4,2006-05-31,Hardwood,2,94
Hopewell Culture,HOCU4,4,2006-05-31,Hardwood,3,92
Hopewell Culture,HOCU4,4,2006-05-31,Hardwood,4,96
Hopewell Culture,HOCU8,4,2005-06-02,Hardwood,1,5
Hopewell Culture,HOCU8,4,2005-06-02,Hardwood,2,0
Hopewell Culture,HOCU8,4,2005-06-02,Hardwood,3,2
Hopewell Culture,HOCU8,4,2005-06-02,Hardwood,4,59
Hopewell Culture,HOCU8,4,2006-06-02,Hardwood,1,22
Hopewell Culture,HOCU8,4,2006-06-02,Hardwood,2,0
Hopewell Culture,HOCU8,4,2006-06-02,Hardwood,3,13
Hopewell Culture,HOCU8,4,2006-06-02,Hardwood,4,53
Homestead,HOME1,1,2017-05-27,Total,1,0
Homestead,HOME1,1,2017-05-27,Total,2,0
Homestead,HOME1,1,2017-05-27,Total,3,0
Homestead,HOME1,1,2017-05-27,Total,4,0
Homestead,HOME10,1,2017-05-27,Total,1,0
Homestead,HOME10,1,2017-05-27,Total,2,0
Homestead,HOME10,1,2017-05-27,Total,3,0
Homestead,HOME10,1,2017-05-27,Total,4,0
Homestead,HOME11,1,2017-05-27,Total,1,0
Homestead,HOME11,1,2017-05-27,Total,2,0
Homestead,HOME11,1,2017-05-27,Total,3,0
Homestead,HOME11,1,2017-05-27,Total,4,0
Homestead,HOME11,1,2022-05-21,Hardwood,1,6
Homestead,HOME11,1,2022-05-21,Hardwood,2,7
Homestead,HOME11,1,2022-05-21,Hardwood,3,2
Homestead,HOME11,1,2022-05-21,Hardwood,4,9
Homestead,HOME11,1,2022-05-21,Total,1,6
Homestead,HOME11,1,2022-05-21,Total,2,7
Homestead,HOME11,1,2022-05-21,Total,3,2
Homestead,HOME11,1,2022-05-21,Total,4,9
Homestead,HOME12,1,2017-05-27,Total,1,0
Homestead,HOME12,1,2017-05-27,Total,2,0
Homestead,HOME12,1,2017-05-27,Total,3,0
Homestead,HOME12,1,2017-05-27,Total,4,0
Homestead,HOME13,1,2017-05-27,Total,1,0
Homestead,HOME13,1,2017-05-27,Total,2,0
Homestead,HOME13,1,2017-05-27,Total,3,0
Homestead,HOME13,1,2017-05-27,Total,4,0
Homestead,HOME14,1,2017-05-27,Total,1,0
Homestead,HOME14,1,2017-05-27,Total,2,0
Homestead,HOME14,1,2017-05-27,Total,3,0
Homestead,HOME14,1,2017-05-27,Total,4,0
Homestead,HOME15,1,2017-05-27,Total,1,0
Homestead,HOME15,1,2017-05-27,Total,2,0
Homestead,HOME15,1,2017-05-27,Total,3,0
Homestead,HOME15,1,2017-05-27,Total,4,0
Homestead,HOME16,1,2017-05-27,Total,1,0
Homestead,HOME16,1,2017-05-27,Total,2,0
Homestead,HOME16,1,2017-05-27,Total,3,0
Homestead,HOME16,1,2017-05-27,Total,4,0
Homestead,HOME16,1,2022-05-22,Hardwood,1,29
Homestead,HOME16,1,2022-05-22,Hardwood,2,16
Homestead,HOME16,1,2022-05-22,Hardwood,3,6
Homestead,HOME16,1,2022-05-22,Hardwood,4,20
Homestead,HOME16,1,2022-05-22,Total,1,29
Homestead,HOME16,1,2022-05-22,Total,2,16
Homestead,HOME16,1,2022-05-22,Total,3,6
Homestead,HOME16,1,2022-05-22,Total,4,20
Homestead,HOME17,1,2017-05-27,Total,1,0
Homestead,HOME17,1,2017-05-27,Total,2,0
Homestead,HOME17,1,2017-05-27,Total,3,0
Homestead,HOME17,1,2017-05-27,Total,4,0
Homestead,HOME18,1,2017-05-27,Total,1,0
Homestead,HOME18,1,2017-05-27,Total,2,0
Homestead,HOME18,1,2017-05-27,Total,3,0
Homestead,HOME18,1,2017-05-27,Total,4,0
Homestead,HOME19,1,2017-05-27,Total,1,0
Homestead,HOME19,1,2017-05-27,Total,2,0
Homestead,HOME19,1,2017-05-27,Total,3,0
Homestead,HOME19,1,2017-05-27,Total,4,0
Homestead,HOME2,1,2017-05-27,Total,1,0
Homestead,HOME2,1,2017-05-27,Total,2,0
Homestead,HOME2,1,2017-05-27,Total,3,0
Homestead,HOME2,1,2017-05-27,Total,4,0
Homestead,HOME20,1,2017-05-28,Total,1,0
Homestead,HOME20,1,2017-05-28,Total,2,0
Homestead,HOME20,1,2017-05-28,Total,3,0
Homestead,HOME20,1,2017-05-28,Total,4,0
Homestead,HOME21,1,2017-05-27,Total,1,0
Homestead,HOME21,1,2017-05-27,Total,2,0
Homestead,HOME21,1,2017-05-27,Total,3,0
Homestead,HOME21,1,2017-05-27,Total,4,0
Homestead,HOME22,1,2009-05-12,Hardwood,1,3
Homestead,HOME22,1,2009-05-12,Hardwood,2,2
Homestead,HOME22,1,2009-05-12,Hardwood,4,1
Homestead,HOME22,1,2009-05-12,Total,1,3
Homestead,HOME22,1,2009-05-12,Total,2,2
Homestead,HOME22,1,2009-05-12,Total,4,1
Homestead,HOME22,1,2017-05-27,Total,1,0
Homestead,HOME22,1,2017-05-27,Total,2,0
Homestead,HOME22,1,2017-05-27,Total,3,0
Homestead,HOME22,1,2017-05-27,Total,4,0
Homestead,HOME23,1,2017-05-28,Total,1,0
Homestead,HOME23,1,2017-05-28,Total,2,0
Homestead,HOME23,1,2017-05-28,Total,3,0
Homestead,HOME23,1,2017-05-28,Total,4,0
Homestead,HOME24,1,2017-05-27,Total,1,0
Homestead,HOME24,1,2017-05-27,Total,2,0
Homestead,HOME24,1,2017-05-27,Total,3,0
Homestead,HOME24,1,2017-05-27,Total,4,0
Homestead,HOME25,1,2017-05-27,Total,1,0
Homestead,HOME25,1,2017-05-27,Total,2,0
Homestead,HOME25,1,2017-05-27,Total,3,0
Homestead,HOME25,1,2017-05-27,Total,4,0
Homestead,HOME26,1,2017-05-27,Total,1,0
Homestead,HOME26,1,2017-05-27,Total,2,0
Homestead,HOME26,1,2017-05-27,Total,3,0
Homestead,HOME26,1,2017-05-27,Total,4,0
Homestead,HOME27,1,2009-05-12,Hardwood,1,18
Homestead,HOME27,1,2009-05-12,Hardwood,4,4
Homestead,HOME27,1,2009-05-12,Total,1,18
Homestead,HOME27,1,2009-05-12,Total,4,4
Homestead,HOME27,1,2017-05-28,Hardwood,1,1
Homestead,HOME27,1,2017-05-28,Hardwood,2,31
Homestead,HOME27,1,2017-05-28,Hardwood,3,18
Homestead,HOME27,1,2017-05-28,Hardwood,4,0
Homestead,HOME27,1,2017-05-28,Total,1,1
Homestead,HOME27,1,2017-05-28,Total,2,31
Homestead,HOME27,1,2017-05-28,Total,3,18
Homestead,HOME27,1,2017-05-28,Total,4,0
Homestead,HOME27,1,2022-05-22,Hardwood,3,19
Homestead,HOME27,1,2022-05-22,Hardwood,4,11
Homestead,HOME27,1,2022-05-22,Total,3,19
Homestead,HOME27,1,2022-05-22,Total,4,11
Homestead,HOME28,1,2017-05-27,Total,1,0
Homestead,HOME28,1,2017-05-27,Total,2,0
Homestead,HOME28,1,2017-05-27,Total,3,0
Homestead,HOME28,1,2017-05-27,Total,4,0
Homestead,HOME29,1,2017-05-27,Total,1,0
Homestead,HOME29,1,2017-05-27,Total,2,0
Homestead,HOME29,1,2017-05-27,Total,3,0
Homestead,HOME29,1,2017-05-27,Total,4,0
Homestead,HOME3,1,2017-05-27,Total,1,0
Homestead,HOME3,1,2017-05-27,Total,2,0
Homestead,HOME3,1,2017-05-27,Total,3,0
Homestead,HOME3,1,2017-05-27,Total,4,0
Homestead,HOME30,1,2017-05-27,Total,1,0
Homestead,HOME30,1,2017-05-27,Total,2,0
Homestead,HOME30,1,2017-05-27,Total,3,0
Homestead,HOME30,1,2017-05-27,Total,4,0
Homestead,HOME31,1,2009-05-12,Hardwood,1,95
Homestead,HOME31,1,2009-05-12,Hardwood,2,92
Homestead,HOME31,1,2009-05-12,Hardwood,3,96
Homestead,HOME31,1,2009-05-12,Hardwood,4,87
Homestead,HOME31,1,2009-05-12,Total,1,95
Homestead,HOME31,1,2009-05-12,Total,2,92
Homestead,HOME31,1,2009-05-12,Total,3,96
Homestead,HOME31,1,2009-05-12,Total,4,87
Homestead,HOME31,1,2017-05-27,Hardwood,1,93
Homestead,HOME31,1,2017-05-27,Hardwood,2,96
Homestead,HOME31,1,2017-05-27,Hardwood,3,96
Homestead,HOME31,1,2017-05-27,Hardwood,4,94
Homestead,HOME31,1,2017-05-27,Total,1,93
Homestead,HOME31,1,2017-05-27,Total,2,96
Homestead,HOME31,1,2017-05-27,Total,3,96
Homestead,HOME31,1,2017-05-27,Total,4,94
Homestead,HOME31,1,2022-05-22,Hardwood,1,85
Homestead,HOME31,1,2022-05-22,Hardwood,2,95
Homestead,HOME31,1,2022-05-22,Hardwood,3,89
Homestead,HOME31,1,2022-05-22,Hardwood,4,94
Homestead,HOME31,1,2022-05-22,Total,1,85
Homestead,HOME31,1,2022-05-22,Total,2,95
Homestead,HOME31,1,2022-05-22,Total,3,89
Homestead,HOME31,1,2022-05-22,Total,4,94
Homestead,HOME32,1,2009-05-13,Hardwood,1,96
Homestead,HOME32,1,2009-05-13,Hardwood,2,86
Homestead,HOME32,1,2009-05-13,Hardwood,3,95
Homestead,HOME32,1,2009-05-13,Hardwood,4,96
Homestead,HOME32,1,2009-05-13,Total,1,96
Homestead,HOME32,1,2009-05-13,Total,2,86
Homestead,HOME32,1,2009-05-13,Total,3,95
Homestead,HOME32,1,2009-05-13,Total,4,96
Homestead,HOME32,1,2017-05-28,Hardwood,1,71
Homestead,HOME32,1,2017-05-28,Hardwood,2,60
Homestead,HOME32,1,2017-05-28,Hardwood,3,88
Homestead,HOME32,1,2017-05-28,Total,1,71
Homestead,HOME32,1,2017-05-28,Total,2,60
Homestead,HOME32,1,2017-05-28,Total,3,88
Homestead,HOME32,1,2022-05-21,Hardwood,1,90
Homestead,HOME32,1,2022-05-21,Hardwood,2,81
Homestead,HOME32,1,2022-05-21,Hardwood,3,93
Homestead,HOME32,1,2022-05-21,Hardwood,4,92
Homestead,HOME32,1,2022-05-21,Total,1,90
Homestead,HOME32,1,2022-05-21,Total,2,81
Homestead,HOME32,1,2022-05-21,Total,3,93
Homestead,HOME32,1,2022-05-21,Total,4,92
Homestead,HOME33,1,2009-05-13,Hardwood,1,96
Homestead,HOME33,1,2009-05-13,Hardwood,2,96
Homestead,HOME33,1,2009-05-13,Hardwood,3,96
Homestead,HOME33,1,2009-05-13,Hardwood,4,96
Homestead,HOME33,1,2009-05-13,Total,1,96
Homestead,HOME33,1,2009-05-13,Total,2,96
Homestead,HOME33,1,2009-05-13,Total,3,96
Homestead,HOME33,1,2009-05-13,Total,4,96
Homestead,HOME33,1,2017-05-27,Hardwood,1,79
Homestead,HOME33,1,2017-05-27,Hardwood,2,86
Homestead,HOME33,1,2017-05-27,Hardwood,3,88
Homestead,HOME33,1,2017-05-27,Hardwood,4,85
Homestead,HOME33,1,2017-05-27,Total,1,79
Homestead,HOME33,1,2017-05-27,Total,2,86
Homestead,HOME33,1,2017-05-27,Total,3,88
Homestead,HOME33,1,2017-05-27,Total,4,85
Homestead,HOME33,1,2022-05-21,Hardwood,1,89
Homestead,HOME33,1,2022-05-21,Hardwood,2,91
Homestead,HOME33,1,2022-05-21,Hardwood,3,92
Homestead,HOME33,1,2022-05-21,Hardwood,4,88
Homestead,HOME33,1,2022-05-21,Total,1,89
Homestead,HOME33,1,2022-05-21,Total,2,91
Homestead,HOME33,1,2022-05-21,Total,3,92
Homestead,HOME33,1,2022-05-21,Total,4,88
Homestead,HOME35,1,2009-05-13,Hardwood,1,94
Homestead,HOME35,1,2009-05-13,Hardwood,2,96
Homestead,HOME35,1,2009-05-13,Hardwood,3,89
Homestead,HOME35,1,2009-05-13,Hardwood,4,77
Homestead,HOME35,1,2009-05-13,Total,1,94
Homestead,HOME35,1,2009-05-13,Total,2,96
Homestead,HOME35,1,2009-05-13,Total,3,89
Homestead,HOME35,1,2009-05-13,Total,4,77
Homestead,HOME35,1,2017-05-27,Hardwood,1,87
Homestead,HOME35,1,2017-05-27,Hardwood,2,87
Homestead,HOME35,1,2017-05-27,Hardwood,3,95
Homestead,HOME35,1,2017-05-27,Hardwood,4,94
Homestead,HOME35,1,2017-05-27,Total,1,87
Homestead,HOME35,1,2017-05-27,Total,2,87
Homestead,HOME35,1,2017-05-27,Total,3,95
Homestead,HOME35,1,2017-05-27,Total,4,94
Homestead,HOME35,1,2022-05-22,Hardwood,1,95
Homestead,HOME35,1,2022-05-22,Hardwood,2,91
Homestead,HOME35,1,2022-05-22,Hardwood,3,91
Homestead,HOME35,1,2022-05-22,Hardwood,4,90
Homestead,HOME35,1,2022-05-22,Total,1,95
Homestead,HOME35,1,2022-05-22,Total,2,91
Homestead,HOME35,1,2022-05-22,Total,3,91
Homestead,HOME35,1,2022-05-22,Total,4,90
Homestead,HOME36,1,2009-05-12,Hardwood,1,96
Homestead,HOME36,1,2009-05-12,Hardwood,2,94
Homestead,HOME36,1,2009-05-12,Hardwood,3,87
Homestead,HOME36,1,2009-05-12,Hardwood,4,96
Homestead,HOME36,1,2009-05-12,Total,1,96
Homestead,HOME36,1,2009-05-12,Total,2,94
Homestead,HOME36,1,2009-05-12,Total,3,87
Homestead,HOME36,1,2009-05-12,Total,4,96
Homestead,HOME36,1,2017-05-27,Hardwood,1,80
Homestead,HOME36,1,2017-05-27,Hardwood,2,95
Homestead,HOME36,1,2017-05-27,Hardwood,3,90
Homestead,HOME36,1,2017-05-27,Total,1,80
Homestead,HOME36,1,2017-05-27,Total,2,95
Homestead,HOME36,1,2017-05-27,Total,3,90
Homestead,HOME36,1,2022-05-22,Hardwood,1,81
Homestead,HOME36,1,2022-05-22,Hardwood,2,83
Homestead,HOME36,1,2022-05-22,Hardwood,3,70
Homestead,HOME36,1,2022-05-22,Hardwood,4,77
Homestead,HOME36,1,2022-05-22,Total,1,81
Homestead,HOME36,1,2022-05-22,Total,2,83
Homestead,HOME36,1,2022-05-22,Total,3,70
Homestead,HOME36,1,2022-05-22,Total,4,77
Homestead,HOME37,1,2009-05-12,Hardwood,1,94
Homestead,HOME37,1,2009-05-12,Hardwood,2,81
Homestead,HOME37,1,2009-05-12,Hardwood,3,96
Homestead,HOME37,1,2009-05-12,Hardwood,4,93
Homestead,HOME37,1,2009-05-12,Total,1,94
Homestead,HOME37,1,2009-05-12,Total,2,81
Homestead,HOME37,1,2009-05-12,Total,3,96
Homestead,HOME37,1,2009-05-12,Total,4,93
Homestead,HOME37,1,2013-05-14,Hardwood,1,34
Homestead,HOME37,1,2013-05-14,Hardwood,2,44
Homestead,HOME37,1,2013-05-14,Hardwood,3,50
Homestead,HOME37,1,2013-05-14,Hardwood,4,44
Homestead,HOME37,1,2013-05-14,Total,1,34
Homestead,HOME37,1,2013-05-14,Total,2,44
Homestead,HOME37,1,2013-05-14,Total,3,50
Homestead,HOME37,1,2013-05-14,Total,4,44
Homestead,HOME37,1,2017-05-27,Hardwood,1,62
Homestead,HOME37,1,2017-05-27,Hardwood,2,71
Homestead,HOME37,1,2017-05-27,Hardwood,3,92
Homestead,HOME37,1,2017-05-27,Hardwood,4,87
Homestead,HOME37,1,2017-05-27,Total,1,62
Homestead,HOME37,1,2017-05-27,Total,2,71
Homestead,HOME37,1,2017-05-27,Total,3,92
Homestead,HOME37,1,2017-05-27,Total,4,87
Homestead,HOME37,1,2022-05-22,Hardwood,1,63
Homestead,HOME37,1,2022-05-22,Hardwood,2,86
Homestead,HOME37,1,2022-05-22,Hardwood,3,73
Homestead,HOME37,1,2022-05-22,Hardwood,4,77
Homestead,HOME37,1,2022-05-22,Total,1,63
Homestead,HOME37,1,2022-05-22,Total,2,86
Homestead,HOME37,1,2022-05-22,Total,3,73
Homestead,HOME37,1,2022-05-22,Total,4,77
Homestead,HOME38,1,2009-05-13,Hardwood,1,7
