"ParkName","ParkCode","dwcType","dwcBasisOfRecord","PeriodDescriptor","CalYr","scientificName","DataReleaseID","Reading_No","PAR_CanopyInMicroMolePerMeterSquaredPerSecond","PAR_FullSunInMicroMolePerMeterSquaredPerSecond"
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_80i",1,82.5,973.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_89a",1,402.6,934.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_89b",1,1152,932.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_89c",1,394.7,878.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_89f",1,372.4,947.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_89e",1,140,1008.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_89d",1,99.47,1059.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_89g",1,91.99,1089.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_89h",1,546.3,1094.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_89i",1,65.1,1103.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_90a",1,61.6,1034
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_90b",1,25.8,989.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_90c",1,143.33,953
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_90f",1,185.62,1060.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_90e",1,120.5,1066.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_90d",1,24.58,950
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_90g",1,100.95,851.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_90h",1,42.61,878.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_90i",1,87.81,890.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_91a",1,80.33,824.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_91b",1,66.95,801.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_91c",1,107.33,868.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_91f",1,84.4,1011.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_91e",1,421.2,1000.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_91d",1,844.3,1007.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_91g",1,336.9,969.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_91h",1,944,966.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_91i",1,805.8,975.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_92a",1,531,947.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_92b",1,981.4,942.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_92c",1,949,930
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_92f",1,175.53,928.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_92e",1,77.9,901.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_92d",1,1062.1,930.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_92g",1,52.98,924.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_92h",1,39,887.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_92i",1,131.39,854.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_64e",1,1474.6,1474.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_64d",1,1572.5,1401.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_64g",1,1811.9,1418.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_64h",1,1504.4,1263
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_64i",1,1497.4,1231
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_65a",1,136.74,1222.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_65b",1,1506.1,1155.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_65c",1,1412.4,1159
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_65f",1,1140.5,905.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_65e",1,1620.1,1325.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_65d",1,1538.5,1450.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_65g",1,1774.8,1632.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_65h",1,1696.8,1615.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_65i",1,136.69,1605.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_66a",1,230.6,1617.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_66b",1,1019.6,1562.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_66c",1,1676.5,1555.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_66f",1,124.04,1555
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_66e",1,1775,1569.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_66d",1,1652.3,1568.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_66g",1,1737.7,1533.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_66h",1,1271.9,1519.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_66i",1,1580,1563.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_67a",1,1181.3,1457.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_67b",1,893.1,1337.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_67c",1,1612.1,1311.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_67f",1,150.66,1189.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_67e",1,884,663.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_67d",1,754,734.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_67g",1,634,1628.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_67h",1,1558.4,1626
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_67i",1,1563.5,1618
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_68a",1,178.82,1613.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_68b",1,130.38,1607.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_68c",1,91.42,1602.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_68f",1,90.65,1598.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_68e",1,71.12,1592.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_68d",1,1172.1,1584.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_68g",1,169.55,1575.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_68h",1,433.4,1570.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_68i",1,75.18,1563.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_72a",1,264,1527.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_72b",1,310.1,1523
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_72c",1,578.1,1523.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_72f",1,554.9,1521.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_72e",1,561.5,1518
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_72d",1,661.7,1513.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_72g",1,1581.2,1509.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_72h",1,587.3,1505.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_72i",1,550.2,1502.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_73a",1,1295.8,1499.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_73b",1,103.95,1496.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_73c",1,351.4,1492
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_73f",1,515.7,1487.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_73e",1,60.9,1481.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_73d",1,484.7,1478.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_73g",1,1509.6,1469
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_73h",1,722,1471
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_73i",1,557.9,1467.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_74a",1,1437.3,1464.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_74b",1,1480.7,1462.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_74c",1,1558.4,1461
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_74f",1,59.81,1457.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_74e",1,91.28,1452.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_74d",1,76.27,1450.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_74g",1,1471.6,1445.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_74h",1,1297,1443.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_74i",1,24.6,1433.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2008,"Physaria filiformis","A_75a",1,377,1393.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_1a",1,730.3,1339.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_1b",1,927,1299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_1c",1,471.5,1241.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_1f",1,1146.4,1254.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_1e",1,471.2,1282.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_1d",1,219.1,1285.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_1g",1,1346.6,1257.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_1h",1,669.9,1255.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_1i",1,707.9,1253
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_2a",1,498.7,1243.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_2b",1,1054.5,1210.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_2c",1,295.8,1247.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_2f",1,466.1,1255
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_2e",1,846.5,1238.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_2d",1,621,1221.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_2g",1,532.1,1230.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_2h",1,691.3,1229.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_2i",1,215.9,1247.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_3a",1,501.3,1209
