"ParkName","ParkCode","dwcType","dwcBasisOfRecord","CalYr","scientificName","DataReleaseID","dbhInCentimeters"
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54c",5.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54c",5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54c",2.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54c",13.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54c",0.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54c",1.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54c",2.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54c",1.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54c",7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54c",0.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54c",7.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54c",1.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54c",3.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54d",6.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54e",9.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54e",10.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54f",5.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54f",3.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54f",8.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54g",8.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54h",8.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54h",11.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54h",8.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54h",1.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",2.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",1.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",3.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",2.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",3.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",4.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",2.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",3.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",4.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",4.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",1.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",2.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",2.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",4.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",11.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",1.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",1.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",3.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",6.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",5.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",6.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",5.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",8.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",1.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",1.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",1.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_54i",4.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_57c",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_57f",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_52c",6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_52c",10.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_52c",1.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_52c",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_52c",0.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_52c",1.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_52d",1.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_52f",0.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_52g",2.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_52i",1.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_52i",10.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53a",6.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53a",11.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53a",1.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53b",9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53b",6.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53b",8.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53b",6.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53b",1.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53b",1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53c",6.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53c",8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53c",7.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53c",8.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53c",9.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53c",7.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53d",5.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53d",9.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53d",6.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53d",8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53d",2.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53e",9.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53e",9.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53f",7.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53f",9.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53f",7.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53f",7.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53f",7.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53g",9.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53h",11.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53h",1.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53h",3.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53h",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53h",1.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53i",14.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53i",1.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53i",2.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53i",2.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53i",0.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53i",2.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53i",2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53i",1.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_53i",0.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_80a",0.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_80b",3.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_80c",1.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_80d",0.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_80d",0.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_80d",7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_80d",1.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_80d",2.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_80d",9.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_80d",10.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_80d",1.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_80d",4.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_80d",5.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_80d",8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_80d",1.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_80d",5.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_80f",3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_80h",0.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_81a",3.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_81b",2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_81d",24
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_81e",0.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_81e",0.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_81e",3.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_81g",2.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_81g",3.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_81g",1.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_81g",1.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_81g",2.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_81g",3.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Juniperus virginiana","A_81g",1.7
