"ParkName","ParkCode","Season","LocationID","EventID","RiffleNo","Replicate","Width","Depth","Velocity","Substrate","Substrate_mm","Embeddedness","Embeddedness%","Vegetation","Vegetation%","Algae","Algae%","Periphyton","Periphyton%","Deposition","Deposition%","Organics","Organics%","DETimeStamp"
"Effigy Mounds National Monument","EFMO",2008,"EFMOAqubug01","EFMOAqubug2008Jul09",2,"L",-999.00,28.00,0.88,16.00,77.00,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"Effigy Mounds National Monument","EFMO",2008,"EFMOAqubug01","EFMOAqubug2008Jul09",2,"M",-999.00,25.00,0.77,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Effigy Mounds National Monument","EFMO",2008,"EFMOAqubug01","EFMOAqubug2008Jul09",2,"R",-999.00,14.00,0.43,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Effigy Mounds National Monument","EFMO",2008,"EFMOAqubug01","EFMOAqubug2008Jul09",3,"L",-999.00,13.00,0.62,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,2.00,25.00,1.00,5.00,10/5/2020 11:45:57
"Effigy Mounds National Monument","EFMO",2008,"EFMOAqubug01","EFMOAqubug2008Jul09",3,"M",-999.00,9.00,0.28,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,2.00,25.00,1.00,5.00,10/5/2020 11:45:57
"Effigy Mounds National Monument","EFMO",2008,"EFMOAqubug01","EFMOAqubug2008Jul09",3,"R",-999.00,10.00,0.08,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,1.00,5.00,3.00,57.50,1.00,5.00,10/5/2020 11:45:57
"Herbert Hoover National Historic Site","HEHO",2008,"HEHOAqubug01","HEHOAqubug2008Jul07",1,"L",-999.00,4.00,0.28,14.00,38.50,3.00,57.50,0.00,0.00,2.00,25.00,2.00,25.00,4.00,87.50,2.00,25.00,10/5/2020 11:45:57
"Herbert Hoover National Historic Site","HEHO",2008,"HEHOAqubug01","HEHOAqubug2008Jul07",1,"M",-999.00,6.00,0.11,13.00,27.30,3.00,57.50,0.00,0.00,2.00,25.00,2.00,25.00,4.00,87.50,2.00,25.00,10/5/2020 11:45:57
"Herbert Hoover National Historic Site","HEHO",2008,"HEHOAqubug01","HEHOAqubug2008Jul07",1,"R",-999.00,8.00,0.21,13.00,27.30,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Herbert Hoover National Historic Site","HEHO",2008,"HEHOAqubug01","HEHOAqubug2008Jul07",2,"L",-999.00,10.00,0.35,15.00,54.50,3.00,57.50,0.00,0.00,2.00,25.00,2.00,25.00,4.00,87.50,3.00,57.50,10/5/2020 11:45:57
"Herbert Hoover National Historic Site","HEHO",2008,"HEHOAqubug01","HEHOAqubug2008Jul07",2,"M",-999.00,12.00,0.33,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Herbert Hoover National Historic Site","HEHO",2008,"HEHOAqubug01","HEHOAqubug2008Jul07",2,"R",-999.00,10.00,0.24,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,4.00,87.50,2.00,25.00,10/5/2020 11:45:57
"Herbert Hoover National Historic Site","HEHO",2008,"HEHOAqubug01","HEHOAqubug2008Jul07",3,"L",-999.00,16.00,0.12,14.00,38.50,3.00,57.50,0.00,0.00,3.00,57.50,2.00,25.00,4.00,87.50,3.00,57.50,10/5/2020 11:45:57
"Herbert Hoover National Historic Site","HEHO",2008,"HEHOAqubug01","HEHOAqubug2008Jul07",3,"M",-999.00,18.00,0.15,14.00,38.50,3.00,57.50,0.00,0.00,2.00,25.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Herbert Hoover National Historic Site","HEHO",2008,"HEHOAqubug01","HEHOAqubug2008Jul07",3,"R",-999.00,13.00,0.14,15.00,54.50,3.00,57.50,0.00,0.00,3.00,57.50,2.00,25.00,3.00,57.50,3.00,57.50,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM01","OZARRMINVE2008Nov06",1,"L",-999.00,34.00,0.77,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,3.00,57.50,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM01","OZARRMINVE2008Nov06",1,"M",-999.00,32.00,0.73,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,3.00,57.50,2.00,25.00,1.00,5.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM01","OZARRMINVE2008Nov06",1,"R",-999.00,20.00,0.55,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,3.00,57.50,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM01","OZARRMINVE2008Nov06",2,"L",-999.00,18.00,0.49,12.00,19.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,1.00,5.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM01","OZARRMINVE2008Nov06",2,"M",-999.00,20.00,0.66,13.00,27.30,3.00,57.50,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,1.00,5.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM01","OZARRMINVE2008Nov06",2,"R",-999.00,34.00,0.83,12.00,19.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM01","OZARRMINVE2008Nov06",3,"L",-999.00,12.00,0.47,13.00,27.30,2.00,25.00,0.00,0.00,1.00,5.00,3.00,57.50,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM01","OZARRMINVE2008Nov06",3,"M",-999.00,16.00,0.63,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,3.00,57.50,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM01","OZARRMINVE2008Nov06",3,"R",-999.00,28.00,1.00,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM02","OZARRMINVE2008Nov13",1,"L",-999.00,26.00,0.97,15.00,54.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM02","OZARRMINVE2008Nov13",1,"M",-999.00,28.00,1.02,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM02","OZARRMINVE2008Nov13",1,"R",-999.00,30.00,0.98,16.00,77.00,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM02","OZARRMINVE2008Nov13",2,"L",-999.00,30.00,0.38,15.00,54.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM02","OZARRMINVE2008Nov13",2,"M",-999.00,29.00,0.94,15.00,54.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM02","OZARRMINVE2008Nov13",2,"R",-999.00,26.00,0.77,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM02","OZARRMINVE2008Nov13",3,"L",-999.00,46.00,0.79,16.00,77.00,3.00,57.50,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM02","OZARRMINVE2008Nov13",3,"M",-999.00,36.00,0.97,15.00,54.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM02","OZARRMINVE2008Nov13",3,"R",-999.00,38.00,0.97,13.00,27.30,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,1.00,5.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM03","OZARRMINVE2008Nov13",1,"L",-999.00,14.00,0.75,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM03","OZARRMINVE2008Nov13",1,"M",-999.00,35.00,0.83,15.00,54.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM03","OZARRMINVE2008Nov13",1,"R",-999.00,20.00,1.01,15.00,54.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM03","OZARRMINVE2008Nov13",2,"L",-999.00,21.00,0.73,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM03","OZARRMINVE2008Nov13",2,"M",-999.00,29.00,0.62,15.00,54.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM03","OZARRMINVE2008Nov13",2,"R",-999.00,30.00,0.55,14.00,38.50,3.00,57.50,0.00,0.00,0.00,0.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM03","OZARRMINVE2008Nov13",3,"L",-999.00,36.00,0.76,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM03","OZARRMINVE2008Nov13",3,"M",-999.00,22.00,1.31,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM03","OZARRMINVE2008Nov13",3,"R",-999.00,37.00,1.06,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM04","OZARRMINVE2008Nov20",1,"L",-999.00,40.00,0.54,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM04","OZARRMINVE2008Nov20",1,"M",-999.00,28.00,0.83,14.00,38.50,2.00,25.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM04","OZARRMINVE2008Nov20",1,"R",-999.00,18.00,0.58,13.00,27.30,2.00,25.00,0.00,0.00,1.00,5.00,3.00,57.50,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM04","OZARRMINVE2008Nov20",2,"L",-999.00,34.00,1.30,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM04","OZARRMINVE2008Nov20",2,"M",-999.00,35.00,0.54,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM04","OZARRMINVE2008Nov20",2,"R",-999.00,17.00,0.96,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM04","OZARRMINVE2008Nov20",3,"L",-999.00,28.00,0.50,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM04","OZARRMINVE2008Nov20",3,"M",-999.00,42.00,0.77,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,1.00,5.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM04","OZARRMINVE2008Nov20",3,"R",-999.00,20.00,0.46,15.00,54.50,2.00,25.00,0.00,0.00,2.00,25.00,3.00,57.50,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM05","OZARRMINVE2008Nov21",1,"L",-999.00,14.00,0.76,15.00,54.50,2.00,25.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM05","OZARRMINVE2008Nov21",1,"M",-999.00,26.00,0.64,15.00,54.50,2.00,25.00,0.00,0.00,1.00,5.00,3.00,57.50,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM05","OZARRMINVE2008Nov21",1,"R",-999.00,29.00,1.14,15.00,54.50,2.00,25.00,1.00,5.00,2.00,25.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM05","OZARRMINVE2008Nov21",2,"L",-999.00,10.00,0.28,15.00,54.50,2.00,25.00,0.00,0.00,1.00,5.00,3.00,57.50,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM05","OZARRMINVE2008Nov21",2,"M",-999.00,12.00,0.25,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM05","OZARRMINVE2008Nov21",2,"R",-999.00,8.00,0.37,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,3.00,57.50,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM05","OZARRMINVE2008Nov21",3,"L",-999.00,12.00,0.34,14.00,38.50,2.00,25.00,2.00,25.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM05","OZARRMINVE2008Nov21",3,"M",-999.00,20.00,0.75,15.00,54.50,2.00,25.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM05","OZARRMINVE2008Nov21",3,"R",-999.00,25.00,1.25,15.00,54.50,2.00,25.00,1.00,5.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM06","OZARRMINVE2008Nov05",1,"L",-999.00,16.00,0.65,13.00,27.30,2.00,25.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM06","OZARRMINVE2008Nov05",1,"M",-999.00,16.00,0.53,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM06","OZARRMINVE2008Nov05",1,"R",-999.00,29.00,0.91,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM06","OZARRMINVE2008Nov05",2,"L",-999.00,43.00,0.60,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM06","OZARRMINVE2008Nov05",2,"M",-999.00,20.00,0.61,12.00,19.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM06","OZARRMINVE2008Nov05",2,"R",-999.00,22.00,0.50,12.00,19.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,3.00,57.50,3.00,57.50,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM06","OZARRMINVE2008Nov05",3,"L",-999.00,16.00,0.70,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,3.00,57.50,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM06","OZARRMINVE2008Nov05",3,"M",-999.00,20.00,0.39,13.00,27.30,2.00,25.00,0.00,0.00,2.00,25.00,3.00,57.50,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECM06","OZARRMINVE2008Nov05",3,"R",-999.00,4.00,0.51,13.00,27.30,2.00,25.00,0.00,0.00,3.00,57.50,3.00,57.50,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECT07","OZARRMINVE2008Nov06",1,"L",-999.00,15.00,0.48,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECT07","OZARRMINVE2008Nov06",1,"M",-999.00,16.00,0.18,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,3.00,57.50,3.00,57.50,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECT07","OZARRMINVE2008Nov06",1,"R",-999.00,10.00,0.36,15.00,54.50,2.00,25.00,1.00,5.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECT07","OZARRMINVE2008Nov06",2,"L",-999.00,10.00,0.56,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECT07","OZARRMINVE2008Nov06",2,"M",-999.00,9.00,0.10,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,3.00,57.50,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECT07","OZARRMINVE2008Nov06",2,"R",-999.00,11.00,0.51,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECT07","OZARRMINVE2008Nov06",3,"L",-999.00,6.00,0.47,12.00,19.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECT07","OZARRMINVE2008Nov06",3,"M",-999.00,7.00,0.46,12.00,19.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECT07","OZARRMINVE2008Nov06",3,"R",-999.00,11.00,0.62,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,3.00,57.50,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECT09","OZARRMINVE2008Nov21",1,"L",-999.00,6.00,0.34,11.00,13.65,3.00,57.50,0.00,0.00,1.00,5.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECT09","OZARRMINVE2008Nov21",1,"M",-999.00,9.00,0.34,11.00,13.65,3.00,57.50,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECT09","OZARRMINVE2008Nov21",1,"R",-999.00,8.00,0.29,11.00,13.65,3.00,57.50,0.00,0.00,2.00,25.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECT09","OZARRMINVE2008Nov21",2,"L",-999.00,10.00,0.60,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECT09","OZARRMINVE2008Nov21",2,"M",-999.00,18.00,0.29,15.00,54.50,2.00,25.00,0.00,0.00,2.00,25.00,1.00,5.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECT09","OZARRMINVE2008Nov21",2,"R",-999.00,12.00,0.50,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECT09","OZARRMINVE2008Nov21",3,"L",-999.00,10.00,0.39,13.00,27.30,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECT09","OZARRMINVE2008Nov21",3,"M",-999.00,10.00,0.27,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,3.00,57.50,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVECT09","OZARRMINVE2008Nov21",3,"R",-999.00,14.00,0.39,15.00,54.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVEJM01","OZARRMINVE2008Nov12",1,"L",-999.00,20.00,0.62,12.00,19.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVEJM01","OZARRMINVE2008Nov12",1,"M",-999.00,38.00,0.64,11.00,13.65,3.00,57.50,0.00,0.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVEJM01","OZARRMINVE2008Nov12",1,"R",-999.00,22.00,0.66,12.00,19.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,1.00,5.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVEJM01","OZARRMINVE2008Nov12",2,"L",-999.00,32.00,0.70,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVEJM01","OZARRMINVE2008Nov12",2,"M",-999.00,30.00,1.05,15.00,54.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVEJM01","OZARRMINVE2008Nov12",2,"R",-999.00,28.00,0.65,15.00,54.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVEJM01","OZARRMINVE2008Nov12",3,"L",-999.00,36.00,0.82,15.00,54.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVEJM01","OZARRMINVE2008Nov12",3,"M",-999.00,38.00,0.94,15.00,54.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,1.00,5.00,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVEJM01","OZARRMINVE2008Nov12",3,"R",-999.00,23.00,0.79,14.00,38.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,3.00,57.50,2.00,25.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2008,"OZARRMINVEJM02","OZARRMINVE2008Nov07",1,"L",-999.00,26.00,0.59,14.00,38.50,3.00,57.50,0.00,0.00,2.00,25.00,2.00,25.00,2.00,25.00,2.00,25.00,10/5/2020 11:45:57
