ID,YEAR,PLANTID,PHENOLOGY,PopUnit,HEIGHTCM,FLOWERPOSI,HeightInfl_cm,FlwrStage,FlwrCond,COMMENTS,TypeFlower,GPS_DATE,GPS_TIME,dwcType,dwcBasisOfRecord
1774,2011,600,Reproductive,A,63,10,55,NA,NA,NA,Flowers Produced,2011-07-13,15:32:15-06:00,event,HumanObservation
1600,2011,601,Reproductive,A,55,12,46,NA,NA,NA,Flowers Produced,2011-07-13,15:32:27-06:00,event,HumanObservation
1775,2011,602,Reproductive,A,48,2,45,NA,NA,NA,Flowers Produced,2011-07-13,15:32:49-06:00,event,HumanObservation
1601,2011,603,Reproductive,A,52,6,47,NA,NA,NA,Flowers Produced,2011-07-13,15:32:59-06:00,event,HumanObservation
1602,2011,604,Reproductive,A,66,15,54,NA,NA,NA,Flowers Produced,2011-07-13,15:33:33-06:00,event,HumanObservation
1776,2011,605,Reproductive,A,74,20,60,NA,NA,NA,Flowers Produced,2011-07-13,15:34:01-06:00,event,HumanObservation
1603,2011,606,Reproductive,A,57,8,50,NA,NA,NA,Flowers Produced,2011-07-13,15:34:07-06:00,event,HumanObservation
1604,2011,607,Reproductive,A,67,10,58,NA,NA,NA,Flowers Produced,2011-07-13,15:34:50-06:00,event,HumanObservation
1777,2011,608,Reproductive,A,47,5,43,NA,NA,NA,Flowers Produced,2011-07-13,15:34:44-06:00,event,HumanObservation
1605,2011,609,Reproductive,A,53,8,44,NA,NA,NA,Flowers Produced,2011-07-13,15:35:30-06:00,event,HumanObservation
1778,2011,610,Reproductive,A,49,8,43,NA,NA,NA,Flowers Produced,2011-07-13,15:35:27-06:00,event,HumanObservation
1606,2011,611,Reproductive,A,75,8,65,NA,NA,NA,Flowers Produced,2011-07-13,15:36:00-06:00,event,HumanObservation
1779,2011,612,Reproductive,A,58,8,52,NA,NA,NA,Flowers Produced,2011-07-13,15:36:09-06:00,event,HumanObservation
1607,2011,613,Reproductive,A,64,8,56,NA,NA,NA,Flowers Produced,2011-07-13,15:36:34-06:00,event,HumanObservation
1780,2011,614,Reproductive,A,44,7,38,NA,NA,NA,Flowers Produced,2011-07-13,15:36:51-06:00,event,HumanObservation
1608,2011,615,Reproductive,A,68,12,58,NA,NA,NA,Flowers Produced,2011-07-13,15:37:14-06:00,event,HumanObservation
1781,2011,616,Reproductive,A,68,11,57,NA,NA,NA,Flowers Produced,2011-07-13,15:37:34-06:00,event,HumanObservation
1609,2011,617,Reproductive,A,75,16,65,NA,NA,NA,Flowers Produced,2011-07-13,15:37:50-06:00,event,HumanObservation
1782,2011,618,Reproductive,A,52,5,47,NA,NA,NA,Flowers Produced,2011-07-13,15:38:11-06:00,event,HumanObservation
1610,2011,619,Reproductive,A,52,7,47,NA,NA,NA,Flowers Produced,2011-07-13,15:38:21-06:00,event,HumanObservation
1611,2011,620,Reproductive,A,52,9,45,NA,NA,NA,Flowers Produced,2011-07-13,15:38:52-06:00,event,HumanObservation
1783,2011,621,Reproductive,A,51,8,44,NA,NA,NA,Flowers Produced,2011-07-13,15:38:49-06:00,event,HumanObservation
1612,2011,622,Reproductive,A,57,8,50,NA,NA,NA,Flowers Produced,2011-07-13,15:39:22-06:00,event,HumanObservation
1784,2011,623,Reproductive,A,52,4,49,NA,NA,NA,Flowers Produced,2011-07-13,15:39:30-06:00,event,HumanObservation
1785,2011,624,Reproductive,A,52,7,46,NA,NA,NA,Flowers Produced,2011-07-13,15:40:23-06:00,event,HumanObservation
1613,2011,625,Reproductive,A,56,6,50,NA,NA,NA,Flowers Produced,2011-07-13,15:40:31-06:00,event,HumanObservation
1786,2011,626,Reproductive,A,56,8,49,NA,NA,NA,Flowers Produced,2011-07-13,15:41:01-06:00,event,HumanObservation
1614,2011,627,Reproductive,A,53,5,49,NA,NA,NA,Flowers Produced,2011-07-13,15:41:10-06:00,event,HumanObservation
1615,2011,628,Reproductive,A,76,17,60,NA,NA,NA,Flowers Produced,2011-07-13,15:41:45-06:00,event,HumanObservation
1787,2011,629,Reproductive,A,61,7,55,NA,NA,NA,Flowers Produced,2011-07-13,15:41:46-06:00,event,HumanObservation
1788,2011,630,Reproductive,A,48,5,42,NA,NA,NA,Flowers Produced,2011-07-13,15:42:26-06:00,event,HumanObservation
1616,2011,631,Reproductive,A,50,3,45,NA,NA,NA,Flowers Produced,2011-07-13,15:42:33-06:00,event,HumanObservation
1617,2011,632,Reproductive,A,49,9,43,NA,NA,NA,Flowers Produced,2011-07-13,15:43:12-06:00,event,HumanObservation
1789,2011,633,Reproductive,A,58,12,49,NA,NA,NA,Flowers Produced,2011-07-13,15:43:13-06:00,event,HumanObservation
1618,2011,634,Reproductive,A,55,9,48,NA,NA,NA,Flowers Produced,2011-07-13,15:43:51-06:00,event,HumanObservation
1790,2011,635,Reproductive,A,54,4,50,NA,NA,NA,Flowers Produced,2011-07-13,15:43:50-06:00,event,HumanObservation
1791,2011,636,Reproductive,A,64,9,56,NA,NA,NA,Flowers Produced,2011-07-13,15:44:34-06:00,event,HumanObservation
1792,2011,637,Reproductive,A,49,6,42,NA,NA,NA,Flowers Produced,2011-07-13,15:47:49-06:00,event,HumanObservation
1619,2011,638,Reproductive,A,60,7,53,NA,NA,NA,Flowers Produced,2011-07-13,15:47:51-06:00,event,HumanObservation
1793,2011,639,Reproductive,A,62,10,55,NA,NA,NA,Flowers Produced,2011-07-13,15:48:26-06:00,event,HumanObservation
1620,2011,640,Reproductive,A,67,13,57,NA,NA,NA,Flowers Produced,2011-07-13,15:48:52-06:00,event,HumanObservation
1794,2011,641,Reproductive,A,58,9,53,NA,NA,NA,Flowers Produced,2011-07-13,15:49:18-06:00,event,HumanObservation
1621,2011,642,Reproductive,A,53,11,45,NA,NA,NA,Flowers Produced,2011-07-13,15:49:57-06:00,event,HumanObservation
1795,2011,643,Reproductive,A,49,5,44,NA,NA,NA,Flowers Produced,2011-07-13,15:50:23-06:00,event,HumanObservation
1483,2011,644,Reproductive,A,55,8,50,NA,NA,NA,Flowers Produced,2011-07-13,15:51:21-06:00,event,HumanObservation
1484,2011,645,Reproductive,A,75,16,63,NA,NA,NA,Flowers Produced,2011-07-13,15:51:48-06:00,event,HumanObservation
1796,2011,646,Reproductive,C,50,7,43,NA,NA,NA,Flowers Produced,2011-07-13,17:29:07-06:00,event,HumanObservation
1929,2011,647,Reproductive,C,59,8,51,NA,NA,NA,Flowers Produced,2011-07-13,17:30:00-06:00,event,HumanObservation
1930,2011,648,Reproductive,C,70,10,61,NA,NA,NA,Flowers Produced,2011-07-13,17:30:59-06:00,event,HumanObservation
1931,2011,649,Reproductive,C,55,8,49,NA,NA,NA,Flowers Produced,2011-07-13,17:32:23-06:00,event,HumanObservation
1932,2011,650,Reproductive,C,63,12,53,NA,NA,NA,Flowers Produced,2011-07-13,17:33:43-06:00,event,HumanObservation
1933,2011,651,Reproductive,C,58,10,50,NA,NA,NA,Flowers Produced,2011-07-13,17:35:08-06:00,event,HumanObservation
1934,2011,652,Reproductive,C,59,11,50,NA,NA,NA,Flowers Produced,2011-07-13,17:36:25-06:00,event,HumanObservation
1935,2011,653,Reproductive,C,56,9,49,NA,NA,NA,Flowers Produced,2011-07-13,17:37:39-06:00,event,HumanObservation
1936,2011,654,Reproductive,C,63,16,55,NA,NA,NA,Flowers Produced,2011-07-13,17:38:27-06:00,event,HumanObservation
1937,2011,655,Reproductive,C,61,8,55,NA,NA,NA,Flowers Produced,2011-07-13,17:41:13-06:00,event,HumanObservation
1938,2011,656,Reproductive,C,54,8,49,NA,NA,5 flowers eaten top snapped,Flowers Produced,2011-07-13,17:44:00-06:00,event,HumanObservation
1939,2011,657,Reproductive,C,67,23,51,NA,NA,NA,Flowers Produced,2011-07-13,17:44:47-06:00,event,HumanObservation
1797,2011,658,Reproductive,C,52,8,47,NA,NA,NA,Flowers Produced,2011-07-13,17:53:22-06:00,event,HumanObservation
1798,2011,659,Reproductive,C,51,6,46,NA,NA,NA,Flowers Produced,2011-07-13,17:57:46-06:00,event,HumanObservation
1799,2011,660,Reproductive,C,48,7,43,NA,NA,NA,Flowers Produced,2011-07-13,17:59:30-06:00,event,HumanObservation
1800,2011,661,Reproductive,C,56,15,47,NA,NA,NA,Flowers Produced,2011-07-13,18:00:34-06:00,event,HumanObservation
1801,2011,662,Reproductive,C,33,7,28,NA,NA,NA,Flowers Produced,2011-07-13,18:01:03-06:00,event,HumanObservation
1802,2011,663,Reproductive,C,42,5,38,NA,NA,NA,Flowers Produced,2011-07-13,18:01:46-06:00,event,HumanObservation
1803,2011,664,Reproductive,C,39,5,35,NA,NA,NA,Flowers Produced,2011-07-13,18:02:07-06:00,event,HumanObservation
1804,2011,665,Reproductive,C,35,5,31,NA,NA,NA,Flowers Produced,2011-07-13,18:02:37-06:00,event,HumanObservation
1805,2011,666,Reproductive,C,54,11,49,NA,NA,NA,Flowers Produced,2011-07-13,18:02:54-06:00,event,HumanObservation
1806,2011,667,Reproductive,C,48,7,43,NA,NA,NA,Flowers Produced,2011-07-13,18:03:17-06:00,event,HumanObservation
1807,2011,668,Reproductive,C,52,15,45,NA,NA,NA,Flowers Produced,2011-07-13,18:03:38-06:00,event,HumanObservation
1940,2011,669,Reproductive,C,46,10,41,NA,NA,NA,Flowers Produced,2011-07-13,18:04:10-06:00,event,HumanObservation
1941,2011,670,Reproductive,C,45,7,41,NA,NA,NA,Flowers Produced,2011-07-13,18:04:30-06:00,event,HumanObservation
1942,2011,671,Reproductive,C,44,6,39,NA,NA,NA,Flowers Produced,2011-07-13,18:04:48-06:00,event,HumanObservation
1943,2011,672,Reproductive,C,49,6,46,NA,NA,NA,Flowers Produced,2011-07-13,18:05:06-06:00,event,HumanObservation
1944,2011,673,Reproductive,C,48,6,40,NA,NA,NA,Flowers Produced,2011-07-13,18:05:33-06:00,event,HumanObservation
1945,2011,674,Reproductive,C,52,11,46,NA,NA,NA,Flowers Produced,2011-07-13,18:06:14-06:00,event,HumanObservation
1946,2011,675,Reproductive,C,51,9,45,NA,NA,NA,Flowers Produced,2011-07-13,18:06:30-06:00,event,HumanObservation
1947,2011,676,Reproductive,C,54,13,47,NA,NA,NA,Flowers Produced,2011-07-13,18:06:57-06:00,event,HumanObservation
1948,2011,677,Reproductive,C,45,5,40,NA,NA,NA,Flowers Produced,2011-07-13,18:07:24-06:00,event,HumanObservation
1949,2011,678,Reproductive,C,43,6,39,NA,NA,NA,Flowers Produced,2011-07-13,18:07:49-06:00,event,HumanObservation
1950,2011,679,Reproductive,C,56,12,49,NA,NA,NA,Flowers Produced,2011-07-13,18:08:09-06:00,event,HumanObservation
1951,2011,680,Reproductive,C,48,9,42,NA,NA,NA,Flowers Produced,2011-07-13,18:08:29-06:00,event,HumanObservation
1952,2011,681,Reproductive,C,39,6,35,NA,NA,NA,Flowers Produced,2011-07-13,18:08:47-06:00,event,HumanObservation
1953,2011,682,Reproductive,C,52,6,47,NA,NA,NA,Flowers Produced,2011-07-13,18:09:43-06:00,event,HumanObservation
1954,2011,683,Reproductive,C,60,11,50,NA,NA,NA,Flowers Produced,2011-07-13,18:11:32-06:00,event,HumanObservation
1955,2011,684,Reproductive,C,52,8,46,NA,NA,NA,Flowers Produced,2011-07-13,18:12:14-06:00,event,HumanObservation
3834,2012,1,Reproductive,A,30,4,29,All Buds,Healthy,NA,Flowers Produced,2012-06-26,08:25:08-06:00,event,HumanObservation
3488,2012,2,Reproductive,A,50,10,20,All Buds,Healthy,NA,Flowers Produced,2012-06-26,08:26:18-06:00,event,HumanObservation
3489,2012,3,Reproductive,A,55,9,44,All Buds,Healthy,NA,Flowers Produced,2012-06-26,08:27:25-06:00,event,HumanObservation
3835,2012,4,Reproductive,A,46,3,42,All Flowers,Fair,NA,Flowers Produced,2012-06-26,08:27:56-06:00,event,HumanObservation
3490,2012,5,Reproductive,A,53,8,46,All Buds,Healthy,NA,Flowers Produced,2012-06-26,08:28:32-06:00,event,HumanObservation
3836,2012,6,Reproductive,A,56,9,51,All Buds,Healthy,NA,Flowers Produced,2012-06-26,08:29:08-06:00,event,HumanObservation
3491,2012,7,Reproductive,A,55,14,46,All Buds,Healthy,NA,Flowers Produced,2012-06-26,08:29:30-06:00,event,HumanObservation
3837,2012,8,Reproductive,A,49,8,43,Mostly Flowers,Healthy,NA,Flowers Produced,2012-06-26,08:30:13-06:00,event,HumanObservation
3838,2012,9,Reproductive,A,56,11,48,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,08:32:08-06:00,event,HumanObservation
3839,2012,10,Reproductive,A,40,8,31,All Buds,Healthy,NA,Flowers Produced,2012-06-26,08:33:58-06:00,event,HumanObservation
3492,2012,11,Reproductive,A,43,10,31,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,08:35:59-06:00,event,HumanObservation
3840,2012,12,Reproductive,A,33,8,27,All Buds,Healthy,NA,Flowers Produced,2012-06-26,08:36:04-06:00,event,HumanObservation
3493,2012,13,Reproductive,A,37,11,29,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,08:37:10-06:00,event,HumanObservation
3841,2012,14,Reproductive,A,21,10,18,Half Buds and Flower,Healthy,NA,Flowers Produced,2012-06-26,08:37:10-06:00,event,HumanObservation
3842,2012,15,Reproductive,A,43,5,39,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,08:38:09-06:00,event,HumanObservation
3494,2012,16,Reproductive,A,55,12,44,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,08:38:20-06:00,event,HumanObservation
3843,2012,17,Reproductive,A,54,11,45,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,08:39:58-06:00,event,HumanObservation
3844,2012,18,Reproductive,A,50,9,42,Half Buds and Flower,Healthy,NA,Flowers Produced,2012-06-26,08:42:53-06:00,event,HumanObservation
3845,2012,19,Reproductive,A,72,18,63,Mostly Flowers,Healthy,NA,Flowers Produced,2012-06-26,08:43:46-06:00,event,HumanObservation
3495,2012,20,Reproductive,A,62,14,43,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,08:47:34-06:00,event,HumanObservation
3846,2012,21,Reproductive,A,51,12,44,Mostly Flowers,Healthy,NA,Flowers Produced,2012-06-26,08:55:48-06:00,event,HumanObservation
3496,2012,22,Reproductive,A,44,5,38,All Buds,Healthy,NA,Flowers Produced,2012-06-26,08:56:19-06:00,event,HumanObservation
3847,2012,23,Reproductive,A,36,9,28,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,08:56:49-06:00,event,HumanObservation
3497,2012,24,Reproductive,A,57,9,39,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,08:57:14-06:00,event,HumanObservation
3848,2012,25,Reproductive,A,45,6,36,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,08:57:27-06:00,event,HumanObservation
3498,2012,26,Reproductive,A,43,5,36,All Buds,Healthy,NA,Flowers Produced,2012-06-26,08:58:01-06:00,event,HumanObservation
3849,2012,27,Reproductive,A,32,3,27,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,08:58:05-06:00,event,HumanObservation
3499,2012,28,Reproductive,A,51,7,45,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,08:58:42-06:00,event,HumanObservation
3850,2012,29,Reproductive,A,33,4,28,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,08:58:39-06:00,event,HumanObservation
3851,2012,30,Reproductive,A,51,10,43,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,08:59:17-06:00,event,HumanObservation
3500,2012,31,Reproductive,A,55,9,48,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,08:59:22-06:00,event,HumanObservation
3852,2012,32,Reproductive,A,56,15,51,Mostly Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:00:02-06:00,event,HumanObservation
3501,2012,33,Reproductive,A,49,6,38,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:00:10-06:00,event,HumanObservation
3853,2012,34,Reproductive,A,45,14,38,Mostly Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:00:43-06:00,event,HumanObservation
3502,2012,35,Reproductive,A,61,16,47,Mostly Buds,Healthy,NA,Flowers Produced,2012-06-26,09:00:52-06:00,event,HumanObservation
3854,2012,36,Reproductive,A,56,14,48,Mostly Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:01:29-06:00,event,HumanObservation
3503,2012,37,Reproductive,A,65,9,53,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:01:32-06:00,event,HumanObservation
3855,2012,38,Reproductive,A,56,7,52,All Buds,Healthy,NA,Flowers Produced,2012-06-26,09:02:15-06:00,event,HumanObservation
3504,2012,39,Reproductive,A,36,6,34,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:02:18-06:00,event,HumanObservation
3856,2012,40,Reproductive,A,46,8,41,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:02:59-06:00,event,HumanObservation
3505,2012,41,Reproductive,A,49,8,44,Half Buds and Flower,Healthy,NA,Flowers Produced,2012-06-26,09:03:15-06:00,event,HumanObservation
3857,2012,42,Reproductive,A,43,2,36,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:03:39-06:00,event,HumanObservation
3506,2012,43,Reproductive,A,52,12,42,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:04:00-06:00,event,HumanObservation
3858,2012,44,Reproductive,A,45,5,42,All Buds,Healthy,NA,Flowers Produced,2012-06-26,09:04:34-06:00,event,HumanObservation
3507,2012,45,Reproductive,A,50,8,44,Mostly Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:04:50-06:00,event,HumanObservation
3859,2012,46,Reproductive,A,52,6,47,All Buds,Healthy,NA,Flowers Produced,2012-06-26,09:05:10-06:00,event,HumanObservation
3508,2012,47,Reproductive,A,44,5,42,All Buds,Healthy,NA,Flowers Produced,2012-06-26,09:05:27-06:00,event,HumanObservation
3860,2012,48,Reproductive,A,48,5,41,Mostly Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:05:48-06:00,event,HumanObservation
3509,2012,49,Reproductive,A,62,11,51,Mostly Buds,Healthy,NA,Flowers Produced,2012-06-26,09:06:04-06:00,event,HumanObservation
3510,2012,50,Reproductive,A,47,5,42,Mostly Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:06:45-06:00,event,HumanObservation
3861,2012,51,Reproductive,A,47,14,41,Mostly Buds,Healthy,NA,Flowers Produced,2012-06-26,09:06:46-06:00,event,HumanObservation
3511,2012,52,Reproductive,A,46,7,40,All Buds,Healthy,NA,Flowers Produced,2012-06-26,09:07:20-06:00,event,HumanObservation
3862,2012,53,Reproductive,A,49,9,42,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:07:35-06:00,event,HumanObservation
3512,2012,54,Reproductive,A,55,17,44,All Buds,Healthy,NA,Flowers Produced,2012-06-26,09:08:05-06:00,event,HumanObservation
3863,2012,55,Reproductive,A,62,14,53,Mostly Buds,Healthy,NA,Flowers Produced,2012-06-26,09:08:15-06:00,event,HumanObservation
3513,2012,56,Reproductive,A,41,6,45,All Buds,Healthy,NA,Flowers Produced,2012-06-26,09:08:56-06:00,event,HumanObservation
3864,2012,57,Reproductive,A,56,13,49,Half Buds and Flower,Healthy,NA,Flowers Produced,2012-06-26,09:09:14-06:00,event,HumanObservation
3514,2012,58,Reproductive,A,39,6,33,All Buds,Healthy,NA,Flowers Produced,2012-06-26,09:09:38-06:00,event,HumanObservation
3865,2012,59,Reproductive,A,48,5,41,Mostly Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:09:59-06:00,event,HumanObservation
3515,2012,60,Reproductive,A,60,12,51,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:10:14-06:00,event,HumanObservation
3866,2012,61,Reproductive,A,48,13,42,All Buds,Healthy,NA,Flowers Produced,2012-06-26,09:10:42-06:00,event,HumanObservation
3516,2012,62,Reproductive,A,54,16,42,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:10:56-06:00,event,HumanObservation
3517,2012,63,Reproductive,A,66,22,48,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:11:39-06:00,event,HumanObservation
3867,2012,64,Reproductive,A,54,12,46,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:11:59-06:00,event,HumanObservation
3518,2012,65,Reproductive,A,49,11,41,All Buds,Healthy,NA,Flowers Produced,2012-06-26,09:12:28-06:00,event,HumanObservation
3868,2012,66,Reproductive,A,42,6,38,All Buds,Healthy,NA,Flowers Produced,2012-06-26,09:12:38-06:00,event,HumanObservation
3519,2012,67,Reproductive,A,51,11,43,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:13:03-06:00,event,HumanObservation
3520,2012,68,Reproductive,A,57,10,48,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:13:38-06:00,event,HumanObservation
3521,2012,69,Reproductive,A,59,15,47,Mostly Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:14:28-06:00,event,HumanObservation
3522,2012,70,Reproductive,A,50,10,40,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:15:09-06:00,event,HumanObservation
3523,2012,71,Reproductive,A,50,12,44,All Buds,Healthy,NA,Flowers Produced,2012-06-26,09:16:02-06:00,event,HumanObservation
3524,2012,72,Reproductive,A,53,11,44,Mostly Buds,Healthy,NA,Flowers Produced,2012-06-26,09:16:34-06:00,event,HumanObservation
3869,2012,73,Reproductive,A,45,5,42,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:20:26-06:00,event,HumanObservation
3870,2012,74,Reproductive,A,52,6,47,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:21:05-06:00,event,HumanObservation
3525,2012,75,Reproductive,A,60,13,48,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:21:43-06:00,event,HumanObservation
3871,2012,76,Reproductive,A,56,4,51,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:21:49-06:00,event,HumanObservation
3872,2012,77,Reproductive,A,49,9,43,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:22:34-06:00,event,HumanObservation
3526,2012,78,Reproductive,A,66,13,55,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:22:46-06:00,event,HumanObservation
3873,2012,79,Reproductive,A,50,10,44,Mostly Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:23:20-06:00,event,HumanObservation
3527,2012,80,Reproductive,A,76,17,60,Mostly Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:23:29-06:00,event,HumanObservation
3874,2012,81,Reproductive,A,49,7,43,Mostly Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:24:01-06:00,event,HumanObservation
3470,2012,82,Reproductive,A,57,16,49,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:24:12-06:00,event,HumanObservation
3471,2012,83,Reproductive,A,38,2,33,All Buds,Healthy,NA,Flowers Produced,2012-06-26,09:24:48-06:00,event,HumanObservation
3875,2012,84,Reproductive,A,65,8,58,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:24:50-06:00,event,HumanObservation
3876,2012,85,Reproductive,A,53,8,48,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:25:33-06:00,event,HumanObservation
3472,2012,86,Reproductive,A,67,12,58,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:25:57-06:00,event,HumanObservation
3877,2012,87,Reproductive,A,52,6,47,All Buds,Healthy,NA,Flowers Produced,2012-06-26,09:26:25-06:00,event,HumanObservation
3473,2012,88,Reproductive,A,51,11,41,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:26:37-06:00,event,HumanObservation
3878,2012,89,Reproductive,A,55,5,49,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:27:04-06:00,event,HumanObservation
3879,2012,90,Reproductive,A,56,5,52,Mostly Buds,Healthy,NA,Flowers Produced,2012-06-26,09:27:41-06:00,event,HumanObservation
3880,2012,91,Reproductive,A,78,9,70,Mostly Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:28:23-06:00,event,HumanObservation
3881,2012,92,Reproductive,A,69,13,60,All Flowers,Healthy,NA,Flowers Produced,2012-06-26,09:28:57-06:00,event,HumanObservation
