ParkName,ParkCode,LocationID,PeriodID,EventID,ChannelType,ChannelTypeDescr,TransectNumber,SampleLocation,SampleLocationDescr,Season,BankAngle,BankAngleDescr,BankVegCover,BankVegCoverDescr,BankHeight,BankHeightDescr,BankSubstrate,BankSubstrateDescr,LargeTrees_TR,SmTreesShrubs_SH,GrassForbes_GR,BareRockSediment_BA,Artificial_AR,Comment
Buffalo National River,BUFF,BUFFRMFISHBT04,BUFFRMFISH2008May19,BUFFRMFish2008May21,main,The channel that contains the majority of flow,3,L,Left,2008,3.00,>60 degrees,2.00,50-80%,5.00,>4 meter,8.00,Sand,-1,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT04,BUFFRMFISH2008May19,BUFFRMFish2008May21,main,The channel that contains the majority of flow,3,R,Right,2008,2.00,31-60 degrees,2.00,50-80%,3.00,2.1-3 meter,8.00,Sand,0,0,-1,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT04,BUFFRMFISH2008May19,BUFFRMFish2008May21,main,The channel that contains the majority of flow,4,L,Left,2008,3.00,>60 degrees,2.00,50-80%,3.00,2.1-3 meter,10.00,Gravel/sand,-1,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT04,BUFFRMFISH2008May19,BUFFRMFish2008May21,main,The channel that contains the majority of flow,4,R,Right,2008,3.00,>60 degrees,2.00,50-80%,2.00,1.1-2 meter,10.00,Gravel/sand,0,0,-1,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT04,BUFFRMFISH2008May19,BUFFRMFish2008May21,main,The channel that contains the majority of flow,5,L,Left,2008,3.00,>60 degrees,2.00,50-80%,4.00,3.1-4 meter,10.00,Gravel/sand,-1,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT04,BUFFRMFISH2008May19,BUFFRMFish2008May21,main,The channel that contains the majority of flow,5,R,Right,2008,3.00,>60 degrees,2.00,50-80%,3.00,2.1-3 meter,10.00,Gravel/sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT04,BUFFRMFISH2008May19,BUFFRMFish2008May21,main,The channel that contains the majority of flow,6,L,Left,2008,3.00,>60 degrees,2.00,50-80%,4.00,3.1-4 meter,2.00,Boulder/cobble,0,-1,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT04,BUFFRMFISH2008May19,BUFFRMFish2008May21,main,The channel that contains the majority of flow,6,R,Right,2008,3.00,>60 degrees,2.00,50-80%,3.00,2.1-3 meter,2.00,Boulder/cobble,-1,0,-1,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT04,BUFFRMFISH2008May19,BUFFRMFish2008May21,main,The channel that contains the majority of flow,7,L,Left,2008,1.00,0-30 degrees,2.00,50-80%,3.00,2.1-3 meter,2.00,Boulder/cobble,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT04,BUFFRMFISH2008May19,BUFFRMFish2008May21,main,The channel that contains the majority of flow,7,R,Right,2008,3.00,>60 degrees,2.00,50-80%,3.00,2.1-3 meter,2.00,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT04,BUFFRMFISH2008May19,BUFFRMFish2008May21,main,The channel that contains the majority of flow,8,L,Left,2008,3.00,>60 degrees,2.00,50-80%,2.00,1.1-2 meter,10.00,Gravel/sand,-1,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT04,BUFFRMFISH2008May19,BUFFRMFish2008May21,main,The channel that contains the majority of flow,8,R,Right,2008,3.00,>60 degrees,2.00,50-80%,2.00,1.1-2 meter,10.00,Gravel/sand,0,0,-1,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT04,BUFFRMFISH2008May19,BUFFRMFish2008May21,main,The channel that contains the majority of flow,9,L,Left,2008,3.00,>60 degrees,2.00,50-80%,2.00,1.1-2 meter,10.00,Gravel/sand,-1,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT04,BUFFRMFISH2008May19,BUFFRMFish2008May21,main,The channel that contains the majority of flow,9,R,Right,2008,3.00,>60 degrees,2.00,50-80%,3.00,2.1-3 meter,2.00,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT04,BUFFRMFISH2008May19,BUFFRMFish2008May21,main,The channel that contains the majority of flow,10,L,Left,2008,2.00,31-60 degrees,2.00,50-80%,2.00,1.1-2 meter,10.00,Gravel/sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT04,BUFFRMFISH2008May19,BUFFRMFish2008May21,main,The channel that contains the majority of flow,10,R,Right,2008,3.00,>60 degrees,2.00,50-80%,4.00,3.1-4 meter,2.00,Boulder/cobble,-1,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT04,BUFFRMFISH2008May19,BUFFRMFish2008May21,main,The channel that contains the majority of flow,11,L,Left,2008,2.00,31-60 degrees,2.00,50-80%,3.00,2.1-3 meter,10.00,Gravel/sand,-1,0,-1,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT04,BUFFRMFISH2008May19,BUFFRMFish2008May21,main,The channel that contains the majority of flow,11,R,Right,2008,3.00,>60 degrees,3.00,20-49%,5.00,>4 meter,1.00,Bedrock/artificial,0,0,-1,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,1,L,Left,2007,1.00,0-30 degrees,3.00,20-49%,1.00,0-1 meter,2.00,Boulder/cobble,0,0,-1,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,1,R,Right,2007,3.00,>60 degrees,2.00,50-80%,3.00,2.1-3 meter,8.00,Sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,2,L,Left,2007,1.00,0-30 degrees,3.00,20-49%,1.00,0-1 meter,2.00,Boulder/cobble,0,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,2,R,Right,2007,3.00,>60 degrees,2.00,50-80%,5.00,>4 meter,2.00,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,3,L,Left,2007,1.00,0-30 degrees,3.00,20-49%,1.00,0-1 meter,2.00,Boulder/cobble,0,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,3,R,Right,2007,3.00,>60 degrees,2.00,50-80%,5.00,>4 meter,2.00,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,4,L,Left,2007,1.00,0-30 degrees,3.00,20-49%,1.00,0-1 meter,2.00,Boulder/cobble,0,0,-1,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,4,R,Right,2007,3.00,>60 degrees,2.00,50-80%,5.00,>4 meter,5.00,Silt,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,5,L,Left,2007,2.00,31-60 degrees,1.00,>80%,1.00,0-1 meter,5.00,Silt,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,5,R,Right,2007,3.00,>60 degrees,2.00,50-80%,5.00,>4 meter,10.00,Gravel/sand,0,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,6,L,Left,2007,2.00,31-60 degrees,2.00,50-80%,2.00,1.1-2 meter,5.00,Silt,0,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,6,R,Right,2007,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,5.00,Silt,0,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,7,L,Left,2007,3.00,>60 degrees,2.00,50-80%,3.00,2.1-3 meter,10.00,Gravel/sand,0,-1,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,7,R,Right,2007,3.00,>60 degrees,2.00,50-80%,5.00,>4 meter,2.00,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,8,L,Left,2007,3.00,>60 degrees,1.00,>80%,2.00,1.1-2 meter,5.00,Silt,0,-1,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,8,R,Right,2007,3.00,>60 degrees,1.00,>80%,1.00,0-1 meter,2.00,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,9,L,Left,2007,3.00,>60 degrees,2.00,50-80%,3.00,2.1-3 meter,2.00,Boulder/cobble,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,9,R,Right,2007,2.00,31-60 degrees,2.00,50-80%,5.00,>4 meter,2.00,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,10,L,Left,2007,3.00,>60 degrees,2.00,50-80%,2.00,1.1-2 meter,2.00,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,10,R,Right,2007,3.00,>60 degrees,2.00,50-80%,5.00,>4 meter,5.00,Silt,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,11,L,Left,2007,2.00,31-60 degrees,2.00,50-80%,1.00,0-1 meter,2.00,Boulder/cobble,0,-1,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2007May21,BUFFRMFish2007May21,main,The channel that contains the majority of flow,11,R,Right,2007,3.00,>60 degrees,2.00,50-80%,4.00,3.1-4 meter,2.00,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,1,L,Left,2015,1.00,0-30 degrees,1.00,>80%,2.00,1.1-2 meter,10.00,Gravel/sand,-1,0,-1,0,0,8m cobble bar
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,1,R,Right,2015,3.00,>60 degrees,1.00,>80%,5.00,>4 meter,10.00,Gravel/sand,-1,0,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,2,L,Left,2015,1.00,0-30 degrees,1.00,>80%,2.00,1.1-2 meter,10.00,Gravel/sand,-1,0,-1,0,0,9.5m cobble bar
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,2,R,Right,2015,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,2.00,Boulder/cobble,-1,0,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,3,L,Left,2015,1.00,0-30 degrees,1.00,>80%,2.00,1.1-2 meter,10.00,Gravel/sand,-1,0,-1,0,0,5.5m cobble bar
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,3,R,Right,2015,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,2.00,Boulder/cobble,0,-1,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,4,L,Left,2015,1.00,0-30 degrees,1.00,>80%,2.00,1.1-2 meter,10.00,Gravel/sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,4,R,Right,2015,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,10.00,Gravel/sand,0,0,-1,0,0,powerline right of way crossing bank
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,5,L,Left,2015,1.00,0-30 degrees,1.00,>80%,2.00,1.1-2 meter,10.00,Gravel/sand,0,0,-1,0,0,powerline right of way crossing bank
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,5,R,Right,2015,3.00,>60 degrees,1.00,>80%,5.00,>4 meter,10.00,Gravel/sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,6,L,Left,2015,1.00,0-30 degrees,1.00,>80%,3.00,2.1-3 meter,10.00,Gravel/sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,6,R,Right,2015,3.00,>60 degrees,2.00,50-80%,5.00,>4 meter,10.00,Gravel/sand,-1,0,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,7,L,Left,2015,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,10.00,Gravel/sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,7,R,Right,2015,3.00,>60 degrees,2.00,50-80%,5.00,>4 meter,2.00,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,8,L,Left,2015,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,2.00,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,8,R,Right,2015,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,2.00,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,9,L,Left,2015,2.00,31-60 degrees,1.00,>80%,3.00,2.1-3 meter,2.00,Boulder/cobble,-1,0,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,9,R,Right,2015,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,2.00,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,10,L,Left,2015,1.00,0-30 degrees,3.00,20-49%,3.00,2.1-3 meter,2.00,Boulder/cobble,0,0,0,-1,0,past end of transect
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,10,R,Right,2015,3.00,>60 degrees,1.00,>80%,5.00,>4 meter,2.00,Boulder/cobble,-1,0,0,0,0,past end of transect
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,11,L,Left,2015,3.00,>60 degrees,2.00,50-80%,5.00,>4 meter,1.00,Bedrock/artificial,-1,0,0,0,0,past end of transect; 4.5m cobble bar
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFrmfish2015May22,BUFFrmfish2015Jun03,Main,The channel that contains the majority of flow,11,R,Right,2015,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,10.00,Gravel/sand,-1,0,-1,0,0,past end of transect
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2019May22,BUFFRMFISH2019Jun05,main,The channel that contains the majority of flow,1,L,Left,2019,1.00,0-30 degrees,1.00,>80%,2.00,1.1-2 meter,2.00,Boulder/cobble,-1,-1,0,0,0,12 m cobble bar
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2019May22,BUFFRMFISH2019Jun05,main,The channel that contains the majority of flow,1,R,Right,2019,3.00,>60 degrees,2.00,50-80%,4.00,3.1-4 meter,1.00,Bedrock/artificial,-1,-1,0,0,0,4 m cobble bar
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2019May22,BUFFRMFISH2019Jun05,main,The channel that contains the majority of flow,2,L,Left,2019,1.00,0-30 degrees,1.00,>80%,1.00,0-1 meter,2.00,Boulder/cobble,-1,-1,0,0,0,15.5 m cobble bar
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2019May22,BUFFRMFISH2019Jun05,main,The channel that contains the majority of flow,2,R,Right,2019,3.00,>60 degrees,2.00,50-80%,3.00,2.1-3 meter,2.00,Boulder/cobble,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2019May22,BUFFRMFISH2019Jun05,main,The channel that contains the majority of flow,3,L,Left,2019,1.00,0-30 degrees,1.00,>80%,1.00,0-1 meter,2.00,Boulder/cobble,-1,-1,0,0,0,12.5 m cobble bar
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2019May22,BUFFRMFISH2019Jun05,main,The channel that contains the majority of flow,3,R,Right,2019,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2019May22,BUFFRMFISH2019Jun05,main,The channel that contains the majority of flow,4,L,Left,2019,2.00,31-60 degrees,1.00,>80%,2.00,1.1-2 meter,5.00,Silt,-1,-1,0,0,0,6 m cobble bar
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2019May22,BUFFRMFISH2019Jun05,main,The channel that contains the majority of flow,4,R,Right,2019,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,0,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2019May22,BUFFRMFISH2019Jun05,main,The channel that contains the majority of flow,5,L,Left,2019,3.00,>60 degrees,1.00,>80%,2.00,1.1-2 meter,5.00,Silt,0,0,-1,0,0,6 m cobble bar
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2019May22,BUFFRMFISH2019Jun05,main,The channel that contains the majority of flow,5,R,Right,2019,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,5.00,Silt,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2019May22,BUFFRMFISH2019Jun05,main,The channel that contains the majority of flow,6,L,Left,2019,2.00,31-60 degrees,1.00,>80%,3.00,2.1-3 meter,2.00,Boulder/cobble,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2019May22,BUFFRMFISH2019Jun05,main,The channel that contains the majority of flow,6,R,Right,2019,3.00,>60 degrees,2.00,50-80%,4.00,3.1-4 meter,2.00,Boulder/cobble,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2019May22,BUFFRMFISH2019Jun05,main,The channel that contains the majority of flow,7,L,Left,2019,3.00,>60 degrees,2.00,50-80%,2.00,1.1-2 meter,2.00,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2019May22,BUFFRMFISH2019Jun05,main,The channel that contains the majority of flow,7,R,Right,2019,3.00,>60 degrees,2.00,50-80%,4.00,3.1-4 meter,2.00,Boulder/cobble,-1,-1,0,0,0,9.5  m cobble bar
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2019May22,BUFFRMFISH2019Jun05,main,The channel that contains the majority of flow,8,L,Left,2019,3.00,>60 degrees,2.00,50-80%,3.00,2.1-3 meter,2.00,Boulder/cobble,-1,-1,0,0,0,5 m cobble bar
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2019May22,BUFFRMFISH2019Jun05,main,The channel that contains the majority of flow,8,R,Right,2019,3.00,>60 degrees,2.00,50-80%,3.00,2.1-3 meter,2.00,Boulder/cobble,-1,-1,0,0,0,4 m cobble bar
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2019May22,BUFFRMFISH2019Jun05,main,The channel that contains the majority of flow,9,L,Left,2019,3.00,>60 degrees,2.00,50-80%,3.00,2.1-3 meter,2.00,Boulder/cobble,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2019May22,BUFFRMFISH2019Jun05,main,The channel that contains the majority of flow,9,R,Right,2019,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,2.00,Boulder/cobble,-1,-1,0,0,0,8 m cobble bar
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2019May22,BUFFRMFISH2019Jun05,main,The channel that contains the majority of flow,10,L,Left,2019,2.00,31-60 degrees,2.00,50-80%,2.00,1.1-2 meter,2.00,Boulder/cobble,-1,0,0,0,0,6.5 m cobble bar
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2019May22,BUFFRMFISH2019Jun05,main,The channel that contains the majority of flow,10,R,Right,2019,3.00,>60 degrees,2.00,50-80%,4.00,3.1-4 meter,2.00,Boulder/cobble,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2023May23,BUFFRMFISH2023Jun02,main,The channel that contains the majority of flow,1,L,Left,2023,1.00,0-30 degrees,1.00,>80%,1.00,0-1 meter,8.00,Sand,0,-1,-1,0,0,3.9 m gravel bar
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2023May23,BUFFRMFISH2023Jun02,main,The channel that contains the majority of flow,1,R,Right,2023,3.00,>60 degrees,3.00,20-49%,5.00,>4 meter,5.00,Silt,0,0,0,-1,0,2.5 m bedrock slab -needs aquatic lead confimation
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2023May23,BUFFRMFISH2023Jun02,main,The channel that contains the majority of flow,2,L,Left,2023,1.00,0-30 degrees,1.00,>80%,1.00,0-1 meter,10.00,Gravel/sand,-1,0,-1,0,0,15 m gravel bar
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2023May23,BUFFRMFISH2023Jun02,main,The channel that contains the majority of flow,2,R,Right,2023,3.00,>60 degrees,2.00,50-80%,3.00,2.1-3 meter,5.00,Silt,-1,-1,0,0,0,1.4 m gravel bar
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2023May23,BUFFRMFISH2023Jun02,main,The channel that contains the majority of flow,3,L,Left,2023,1.00,0-30 degrees,1.00,>80%,1.00,0-1 meter,10.00,Gravel/sand,-1,0,-1,0,0,12.5 m gravel bar
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2023May23,BUFFRMFISH2023Jun02,main,The channel that contains the majority of flow,3,R,Right,2023,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,10.00,Gravel/sand,-1,-1,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2023May23,BUFFRMFISH2023Jun02,main,The channel that contains the majority of flow,4,L,Left,2023,1.00,0-30 degrees,1.00,>80%,1.00,0-1 meter,8.00,Sand,-1,-1,-1,0,0,5.2 m gravel bar
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2023May23,BUFFRMFISH2023Jun02,main,The channel that contains the majority of flow,4,R,Right,2023,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,10.00,Gravel/sand,0,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2023May23,BUFFRMFISH2023Jun02,main,The channel that contains the majority of flow,5,L,Left,2023,2.00,31-60 degrees,1.00,>80%,2.00,1.1-2 meter,8.00,Sand,0,-1,-1,0,0,Utility line right away
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2023May23,BUFFRMFISH2023Jun02,main,The channel that contains the majority of flow,5,R,Right,2023,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,8.00,Sand,-1,-1,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2023May23,BUFFRMFISH2023Jun02,main,The channel that contains the majority of flow,6,L,Left,2023,2.00,31-60 degrees,1.00,>80%,2.00,1.1-2 meter,8.00,Sand,-1,-1,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2023May23,BUFFRMFISH2023Jun02,main,The channel that contains the majority of flow,6,R,Right,2023,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,10.00,Gravel/sand,-1,-1,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2023May23,BUFFRMFISH2023Jun02,main,The channel that contains the majority of flow,7,L,Left,2023,2.00,31-60 degrees,1.00,>80%,2.00,1.1-2 meter,10.00,Gravel/sand,-1,-1,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2023May23,BUFFRMFISH2023Jun02,main,The channel that contains the majority of flow,7,R,Right,2023,3.00,>60 degrees,1.00,>80%,4.00,3.1-4 meter,10.00,Gravel/sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2023May23,BUFFRMFISH2023Jun02,main,The channel that contains the majority of flow,8,L,Left,2023,2.00,31-60 degrees,1.00,>80%,2.00,1.1-2 meter,10.00,Gravel/sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT05,BUFFRMFISH2023May23,BUFFRMFISH2023Jun02,main,The channel that contains the majority of flow,8,R,Right,2023,3.00,>60 degrees,1.00,>80%,3.00,2.1-3 meter,10.00,Gravel/sand,-1,0,-1,0,0,8.2 m gravel bar
